salt_id,drugbank_id,name,unii,cas_number,inchikey,average_mass,monoisotopic_mass
DBSALT000678,DB00737,Meclizine hydrochloride,HDP7W44CIO,31884-77-2,BAAVORPTHSKWGJ-UHFFFAOYSA-N,445.424,444.173519006
DBSALT002233,DB00738,Pentamidine gluconate,B0WU872RIR,123245-08-9,JAVCHNFPSHBZAF-UUPCJSQJSA-N,732.737,732.306531482
DBSALT000967,DB00738,Pentamidine isethionate,V2P3K60DA2,140-64-7,YBVNFKZSMZGRAD-UHFFFAOYSA-N,592.68,592.187285723
DBSALT002232,DB00738,Pentamidine mesylate,863QBB4D0A,6823-79-6,WRXSODAXJSKMAW-UHFFFAOYSA-N,532.63,532.166156354
DBSALT000966,DB00739,Hetacillin potassium,95PFX5932Y,5321-32-4,QRSPJBLLJXVPDD-XFAPPKAWSA-M,427.56,427.09680886
DBSALT000679,DB00740,Riluzole Hydrochloride,,,QEAOELIJQRYJJS-UHFFFAOYSA-N,270.659,269.984145836
DBSALT001794,DB00743,Gadobenate dimeglumine,3Q6PPC19PO,127000-20-8,OCDAWJYGVOLXGZ-VPVMAENOSA-K,1058.15,1058.317829604
DBSALT000965,DB00746,Deferoxamine hydrochloride,G9VYJ96FOJ,1950-39-6,KCRQZLMAZHZDCL-UHFFFAOYSA-N,597.15,596.3300403
DBSALT000964,DB00746,Deferoxamine mesylate,V9TKO7EO6K,138-14-7,IDDIJAWJANBQLJ-UHFFFAOYSA-N,656.79,656.341477692
DBSALT000963,DB00748,Carbinoxamine maleate,02O55696WH,3505-38-2,GVNWHCVWDRNXAZ-BTJKTKAUSA-N,406.86,406.1295495
DBSALT000962,DB00750,Prilocaine hydrochloride,MJW015BAPH,1786-81-8,BJPJNTKRKALCPP-UHFFFAOYSA-N,256.77,256.134241
DBSALT000961,DB00751,Epinastine hydrochloride,GFM415S5XL,108929-04-0,VKXSGUIOOQPGAF-UHFFFAOYSA-N,285.78,285.1032752
DBSALT000960,DB00752,Tranylcypromine sulfate,7ZAT6ES870,13492-01-8,BKPRVQDIOGQWTG-KAVFMPKWSA-N,364.46,364.145678435
DBSALT000959,DB00757,Dolasetron mesylate,U3C8E5BWKR,878143-33-0,QTFFGPOXNNGTGZ-LIFGOUTFSA-N,438.5,438.146072359
DBSALT002628,DB00758,Clopidogrel besilate,BL9VGG8BHW,744256-69-7,CUZIJKLLBDXNFV-RSAXXLAASA-N,479.99,479.0627929
DBSALT000029,DB00758,Clopidogrel bisulfate,08I79HTP27,120202-66-6,FDEODCTUSIWGLK-RSAXXLAASA-N,419.9,419.0264064
DBSALT002594,DB00758,Clopidogrel hydrochloride,426O7XWS6Y,120202-65-5,XIHVAFJSGWDBGA-RSAXXLAASA-N,358.28,357.0357054
DBSALT003517,DB00758,Clopidogrel resinate,F5Q3N98VAM,1023927-71-0,,,
DBSALT000361,DB00759,Tetracycline hydrochloride,P6R62377KV,64-75-5,XMEVHPAGJVLHIG-FMZCEJRJSA-N,480.9,480.1299435
DBSALT001631,DB00759,Tetracycline phosphate,NZ662XY5PP,13930-32-0,WXDJNRXQVCECPF-IZGCTLQUSA-N,542.434,542.130161315
DBSALT002981,DB00760,Meropenem sodium,,211238-34-5,UBQRNADYCUXRBD-NACOAMSHSA-N,406.45,406.14071279
DBSALT002823,DB00760,Meropenem trihydrate,FV9J3JU8B1,119478-56-7,CTUAQTBUVLKNDJ-OBZXMJSBSA-N,437.51,437.183186144
DBSALT000103,DB00762,Irinotecan hydrochloride,06X131E4OE,100286-90-6,GURKHSYORGJETM-WAQYZQTGSA-N,623.139,622.255812707
DBSALT001805,DB00762,Irinotecan hydrochloride hydrate,042LAQ1IIS,136572-09-3,KLEAIHJJLUAXIQ-JDRGBKBRSA-N,677.19,676.2875067
DBSALT002617,DB00762,Irinotecan sucrosofate,OL741S3N8B,1361317-83-0,BCPSLKYBXGKPIW-RTXWKGGWSA-N,3329.51,3326.887271639
DBSALT001302,DB00766,Clavulanate potassium,Q42OMW3AT8,61177-45-5,ABVRVIZBZKUTMK-JSYANWSFSA-M,237.252,237.00395385
DBSALT001425,DB00767,Benzquinamide hydrochloride,3221WFM86J,113-69-9,KZLNXGBVFTWMPS-UHFFFAOYSA-N,440.97,440.2077999
DBSALT000685,DB00768,Olopatadine hydrochloride,2XG66W44KF,140462-76-6,HVRLZEKDTUEKQH-NOILCQHBSA-N,373.873,373.144471346
DBSALT000686,DB00769,Hydrocortamate hydrochloride,9QM8U7R83W,125-03-1,AKQNAIYKSALPKV-OYHXESGYSA-N,512.078,511.270065788
DBSALT000958,DB00771,Clidinium Bromide,91ZQW5JF1Z,3485-62-9,GKEGFOKQMZHVOW-UHFFFAOYSA-M,432.358,431.109607
DBSALT000070,DB00773,Etoposide phosphate,528XYJ8L1N,117091-64-2,LIQODXNTTZAGID-OCBXBXKTSA-N,668.5365,668.15062152
DBSALT001454,DB00775,Tirofiban hydrochloride,6H925F8O5J,150915-40-5,HWAAPJPFZPHHBC-FGJQBABTSA-N,495.07,494.2217359
DBSALT001417,DB00777,Propiomazine hydrochloride,70BO17YR03,1240-15-9,UGVNGSMLNPWNNA-UHFFFAOYSA-N,376.94,376.1376123
DBSALT000954,DB00780,Phenelzine sulfate,2681D7P965,156-51-4,RXBKMJIPNDOHFR-UHFFFAOYSA-N,234.27,234.067428113
DBSALT000225,DB00782,Propantheline bromide,UX9Z118X9F,50-34-0,XLBIBBZXLMYSFF-UHFFFAOYSA-M,448.393,447.140906478
DBSALT001383,DB00783,Estradiol hemihydrate,CXY7B3Q98Z,35380-71-3,ZVVGLAMWAQMPDR-WVEWYJOQSA-N,562.791,562.36582471
DBSALT000004,DB00787,Acyclovir sodium,927L42J563,69657-51-8,RMLUKZWYIKEASN-UHFFFAOYSA-M,247.1865,247.068133886
DBSALT000949,DB00788,Naproxen sodium,9TN87S3A3C,26159-34-2,CDBRNDSHEYLDJV-FVGYRXGTSA-M,252.245,252.07623856
DBSALT002762,DB00789,Gadopentetate dimeglumine,RH248G8V27,86050-77-3,LGMLJQFQKXPRGA-VPVMAENOSA-K,938.0,938.260314726
DBSALT001144,DB00790,Perindopril arginine,TFT5IM1KGB,612548-45-5,RYCSJJXKEWBUTI-YDYAIEMNSA-N,542.678,542.342797845
DBSALT001145,DB00790,Perindopril erbumine,1964X464OJ,107133-36-8,IYNMDWMQHSMDDE-MHXJNQAMSA-N,441.613,441.320271497
DBSALT003031,DB00790,Perindopril tosylate,G092350E9M,1258291-80-3,FWZROZSADJGJER-MHXJNQAMSA-N,540.67,540.25053743
DBSALT001316,DB00792,Tripelennamine citrate,30OC46A3J9,6138-56-3,GGRBYIUPUOYRLQ-UHFFFAOYSA-N,447.488,447.200550286
DBSALT000689,DB00792,Tripelennamine hydrochloride,FWV8GJ56ZN,154-69-8,FSSICIQKZGUEAE-UHFFFAOYSA-N,291.819,291.150225426
DBSALT000948,DB00797,Tolazoline hydrochloride,E669Z6S1JG,59-97-2,RHTNTTODYGNRSP-UHFFFAOYSA-N,196.68,196.0767261
DBSALT000690,DB00798,Gentamicin sulfate,8X7386QRLV,1405-41-0,RDEIXVOBVLKYNT-VQBXQJRRSA-N,1488.8,1487.869175759
DBSALT000945,DB00800,Fenoldopam mesylate,HA3R0MY016,67227-57-0,CVKUMNRCIJMVAR-UHFFFAOYSA-N,401.86,401.0699862
DBSALT001202,DB00802,Alfentanil hydrochloride,11S92G0TIW,70879-28-6,YYESXRRYBUERKF-UHFFFAOYSA-N,471.0,470.2408313
DBSALT000691,DB00803,Colistin sulfate,WP15DXU577,1264-72-8,ZJIWRHLZXQPFAD-LRYSGCCDSA-N,1267.55,1266.732957062
DBSALT000698,DB00804,Dicyclomine hydrochloride,CQ903KQA31,67-92-5,GUBNMFJOJGDCEL-UHFFFAOYSA-N,345.948,345.243457108
DBSALT000305,DB00805,Minaprine dihydrochloride,82Y7NT6DFT,25953-17-7,GNUCGROXDZMCJI-UHFFFAOYSA-N,371.305,370.132716824
DBSALT000459,DB00807,Proparacaine hydrochloride,U96OL57GOY,5875-06-9,BFUUJUGQJUTPAF-UHFFFAOYSA-N,330.85,330.171020447
DBSALT000804,DB00810,Biperiden hydrochloride,K35N76CUHF,1235-82-1,RDNLAULGBSQZMP-UHFFFAOYSA-N,347.922,347.201592294
DBSALT001327,DB00810,Biperiden lactate,09TD6C5147,7085-45-2,GLPUBCPQWZZFNJ-UHFFFAOYSA-N,401.547,401.256608611
DBSALT000301,DB00813,Fentanyl citrate,MUN5LYG46H,990-73-8,IVLVTNPOHDFFCJ-UHFFFAOYSA-N,528.594,528.247166138
DBSALT001226,DB00813,Fentanyl hydrochloride,59H156XY46,1443-54-5,LHCBOXPPRUIAQT-UHFFFAOYSA-N,372.94,372.1968413
DBSALT000295,DB00816,Orciprenaline Sulfate,GJ20H50YF0,5874-97-5,MKFFGUZYVNDHIH-UHFFFAOYSA-N,520.594,520.209066072
DBSALT000539,DB00819,Acetazolamide sodium,429ZT169UH,1424-27-7,MRSXAJAOWWFZJJ-UHFFFAOYSA-M,244.227,243.970076101
DBSALT000780,DB00828,Fosfomycin calcium monohydrate,T330QG2NYS,26469-67-0,MSHCINMVQZDXTG-JSTPYPERSA-N,196.152,195.981351065
DBSALT000454,DB00828,Fosfomycin sodium,97MMO19FNO,26016-99-9,QZIQJIKUVJMTDG-JSTPYPERSA-L,182.0227,181.97208451
DBSALT000781,DB00828,Fosfomycin tromethamine,7FXW6U30GY,78964-85-9,QZJIMDIBFFHQDW-LMLSDSMGSA-N,259.1941,259.082088447
DBSALT002258,DB00829,Diazepam hydrochloride,6JD21U639H,52468-36-7,BPYZIOINRAWEQL-UHFFFAOYSA-N,321.2,320.0483185
DBSALT000705,DB00830,Phenmetrazine hydrochloride,6U85YRT588,1707-14-8,VJNXVAVKCZJOFQ-UHFFFAOYSA-N,213.704,213.092041846
DBSALT000569,DB00831,Trifluoperazine hydrochloride,6P1Y2SNF5V,440-17-5,BXDAOUXDMHXPDI-UHFFFAOYSA-N,480.417,479.117658566
DBSALT001804,DB00833,Cefaclor monohydrate,69K7K19H4L,70356-03-5,WKJGTOYAEQDNIA-IOOZKYRYSA-N,385.82,385.0499195
DBSALT000940,DB00835,Brompheniramine maleate,IXA7C9ZN03,980-71-2,SRGKFVAASLQVBO-BTJKTKAUSA-N,435.318,434.08412
DBSALT000709,DB00836,Loperamide hydrochloride,77TI35393C,34552-83-5,PGYPOBZJRVSMDS-UHFFFAOYSA-N,513.498,512.199733756
DBSALT001365,DB00838,Clocortolone pivalate,QBL8IZH14X,34097-16-0,SXYZQZLHAIHKKY-GSTUPEFVSA-N,495.03,494.2235301
DBSALT000711,DB00841,Dobutamine hydrochloride,0WR771DJXV,49745-95-1,BQKADKWNRWCIJL-UHFFFAOYSA-N,337.841,337.144471346
DBSALT002324,DB00841,Dobutamine tartrate,5D1IB9AI6J,101626-66-8,WZIUXGZIVZDXIG-WUUYCOTASA-N,451.472,451.184231518
DBSALT000938,DB00843,Donepezil hydrochloride,3O2T2PJ89D,120011-70-3,XWAIAVWHZJNZQQ-UHFFFAOYSA-N,415.96,415.1914215
DBSALT003199,DB00843,Donepezil hydrochloride monohydrate,7KZL5YRL6W,884740-09-4,HLJIZAKUNCTCQX-UHFFFAOYSA-N,433.97,433.2019862
DBSALT000125,DB00844,Nalbuphine hydrochloride,ZU4275277R,23277-43-2,YZLZPSJXMWGIFH-BCXQGASESA-N,393.904,393.170686096
DBSALT000032,DB00847,Cysteamine bitartrate,QO84GZ3TST,27761-19-9,NSKJTUFFDRENDM-ZVGUSBNCSA-N,227.23,227.046358317
DBSALT000033,DB00847,Cysteamine hydrochloride,IF1B771SVB,156-57-0,OGMADIBCHLQMIP-UHFFFAOYSA-N,113.61,113.006597658
DBSALT000822,DB00848,Levamisole hydrochloride,DL9055K809,16595-80-5,LAZPBGZRMVRFKY-HNCPQSOCSA-N,240.752,240.048796823
DBSALT001628,DB00848,Levamisole phosphate,FIG89N8AZY,32093-35-9,QEMMFDPTLWDHKP-HNCPQSOCSA-N,302.28,302.049015143
DBSALT001626,DB00848,Levamisole resinate,,,,,
DBSALT000149,DB00852,Pseudoephedrine hydrochloride,6V9V2RYJ8N,345-78-8,BALXUFOVQVENIU-KXNXZCPBSA-N,201.693,201.092041846
DBSALT000150,DB00852,Pseudoephedrine sulfate,Y9DL7QPE6B,7460-12-0,CAVQBDOACNULDN-NRCOEFLKSA-N,428.54,428.198107932
DBSALT000935,DB00854,Levorphanol tartrate,04WQU6T9QI,,UMZNDVASJKIQCB-QLFXFZCRSA-N,443.493,443.215531647
DBSALT000934,DB00855,Aminolevulinic acid hydrochloride,V35KBM8JGR,5451-09-2,ZLHFONARZHCSET-UHFFFAOYSA-N,167.59,167.0349209
DBSALT000470,DB00857,Terbinafine hydrochloride,012C11ZU6G,78628-80-5,BWMISRWJRUSYEX-SZKNIZGXSA-N,327.891,327.175377544
DBSALT001741,DB00862,Vardenafil hydrochloride,5M8S2CU0TS,330808-88-3,FBCDRHDULQYRTB-UHFFFAOYSA-N,579.11,578.2289465
DBSALT001128,DB00863,Ranitidine bismuth citrate,7AJ51I17KG,128345-62-0,XAUTYMZTJWXZHZ-UHFFFAOYSA-K,712.48,712.12519
DBSALT000487,DB00863,Ranitidine hydrochloride,BK76465IHM,66357-59-3,GGWBHVILAJZWKJ-UHFFFAOYSA-N,350.86,350.1179395
DBSALT000167,DB00864,Tacrolimus hydrate,WM0HAQ4WNM,109581-93-3,NWJQLQGQZSIBAF-MSLXHMNKSA-N,822.0334,821.492541363
DBSALT000832,DB00865,Benzphetamine hydrochloride,43DWT87QT7,5411-22-3,ANFSNXAXVLRZCG-UHFFFAOYSA-N,275.816,275.144077416
DBSALT000932,DB00866,Alprenolol hydrochloride,2502C2OIRK,13707-88-5,RRCPAXJDDNWJBI-UHFFFAOYSA-N,285.81,285.1495567
DBSALT000489,DB00867,Ritodrine hydrochloride,ESJ56Q60GC,23239-51-2,IDLSITKDRVDKRV-JSUROZADSA-N,323.82,323.1288213
DBSALT000931,DB00869,Dorzolamide hydrochloride,QZO5366EW7,130693-82-2,OSRUSFPMRGDLAG-QMGYSKNISA-N,360.89,360.0038983
DBSALT000297,DB00871,Terbutaline sulfate,576PU70Y8E,23031-32-5,KFVSLSTULZVNPG-UHFFFAOYSA-N,548.65,548.24036667
DBSALT000793,DB00872,Conivaptan hydrochloride,75L57R6X36,168626-94-6,BTYHAFSDANBVMJ-UHFFFAOYSA-N,535.035,534.182253835
DBSALT000928,DB00875,Flupentixol decanoate,3B2FE28C1W,30909-51-4,UIKWDDSLMBHIFT-UHFFFAOYSA-N,588.77,588.299734296
DBSALT000929,DB00875,Flupentixol dihydrochloride,96L0Z069N1,51529-01-2,IOVDQEIIMOZNNA-MHKBYHAFSA-N,507.44,506.1173246
DBSALT000927,DB00876,Eprosartan mesylate,8N2L1NX8S3,144143-96-4,DJSLTDBPKHORNY-XMMWENQYSA-N,520.62,520.133793598
DBSALT002994,DB00876,Eprosartan mesylate dihydrate,9G2HB74868,197855-71-3,HIUNDVRJXJGSGV-KMDBKMSFSA-N,556.65,556.154922966
DBSALT001123,DB00878,Chlorhexidine acetate,5908ZUF22Y,56-95-1,WDRFFJWBUDTUCA-UHFFFAOYSA-N,625.56,624.2454551
DBSALT000023,DB00878,Chlorhexidine gluconate,MOR84MUD8E,18472-51-0,YZIYKJHYYHPJIB-UUPCJSQJSA-N,897.76,896.3198019
DBSALT001610,DB00878,Chlorhexidine hydrochloride,E64XL9U38K,3697-42-5,WJLVQTJZDCGNJN-UHFFFAOYSA-N,578.37,576.1565519
DBSALT000926,DB00880,Chlorothiazide sodium,SN86FG7N2K,7085-44-1,CPIWHAFLBZQYLQ-UHFFFAOYSA-N,317.69,316.93077
DBSALT000465,DB00881,Quinapril Hydrochloride,33067B3N2M,82586-55-8,IBBLRJGOOANPTQ-JKVLGAQCSA-N,474.977,474.192149819
DBSALT000490,DB00882,Clomifene citrate,1B8447E7YI,50-41-9,PYTMYKVIJXPNBD-UHFFFAOYSA-N,598.09,597.2129448
DBSALT000494,DB00884,Risedronate sodium,OFG5EXG60L,115436-72-1,DRFDPXKCEWYIAW-UHFFFAOYSA-M,305.0941,304.983019378
DBSALT001515,DB00884,Risedronate sodium hemi-pentahydrate,HU2YAQ274O,329003-65-8,HYFDYHPNTXOPPO-UHFFFAOYSA-L,700.264,700.01886331
DBSALT001516,DB00884,Risedronate sodium monohydrate,F67L43UT5C,353228-19-0,KLQNARDFMJRXSF-UHFFFAOYSA-M,323.109,322.99358463
DBSALT000925,DB00885,Pemirolast potassium,497A17OUUE,100299-08-9,NMMVKSMGBDRONO-UHFFFAOYSA-N,266.305,266.03184036
DBSALT000904,DB00888,Mechlorethamine hydrochloride,L0MR697HHI,55-86-7,QZIQJVCYUQZDIR-UHFFFAOYSA-N,192.51,191.0035325
DBSALT000485,DB00889,Granisetron hydrochloride,318F6L70J8,107007-99-8,QYZRTBKYBJRGJB-WQTKJZBYSA-N,348.88,348.1716891
DBSALT000226,DB00892,Oxybuprocaine hydrochloride,0VE4U49K15,5987-82-6,PRGUDWLMFLCODA-UHFFFAOYSA-N,344.877,344.186670511
DBSALT001450,DB00899,Remifentanil hydrochloride,5V444H5WIC,132539-07-2,WFBMIPUMYUHANP-UHFFFAOYSA-N,412.91,412.1764997
DBSALT002788,DB00901,Bitolterol mesylate,4E53T3611U,30392-41-7,HODFCFXCOMKRCG-UHFFFAOYSA-N,557.66,557.208338265
DBSALT000486,DB00902,Methdilazine Hydrochloride,T0GSO02UEZ,1229-35-2,IEISBKIVLDXSMZ-UHFFFAOYSA-N,332.891,332.111397079
DBSALT001225,DB00903,Ethacrynate sodium,K41MYV7MPM,6500-81-8,CWCSCNSKBSCYCS-UHFFFAOYSA-M,325.12,323.9932085
DBSALT000921,DB00904,Ondansetron hydrochloride,2999F27MAD,99614-01-4,MKBLHFILKIKSQM-UHFFFAOYSA-N,329.83,329.12949
DBSALT001248,DB00904,Ondansetron hydrochloride dihydrate,NMH84OZK2B,103639-04-9,VRSLTNZJOUZKLX-UHFFFAOYSA-N,365.86,365.1506193
DBSALT001255,DB00906,Tiagabine hydrochloride,DQH6T6D8OY,145821-59-6,YUKARLAABCGMCN-PKLMIRHRSA-N,412.0,411.1093491
DBSALT001521,DB00907,Cocaine hydrochloride,XH8T8T6WZH,53-21-4,PIQVDUKEQYOJNR-VZXSFKIWSA-N,339.82,339.1237359
DBSALT001251,DB00908,Quinidine gluconate,R6875N380F,7054-25-3,XHKUDCCTVQUHJQ-LCYSNFERSA-N,520.579,520.242080747
DBSALT002206,DB00908,Quinidine hydrochloride,S4P5V5597B,1668-99-1,LBSFSRMTJJPTCW-VJAUXQICSA-N,360.88,360.1604558
DBSALT001344,DB00908,Quinidine polygalacturonate,H0C54E9D68,27555-34-6,,,
DBSALT000363,DB00908,Quinidine sulfate,J13S2394HE,6591-63-5,LOUPRKONTZGTKE-UYVJDWJCSA-N,324.4168,324.183778022
DBSALT001408,DB00913,Anileridine hydrochloride,915Q054DLC,126-12-5,ZYTHLJLPPSSDIP-UHFFFAOYSA-N,425.39,424.1684336
DBSALT001390,DB00913,Anileridine phosphate,3584484N8V,1976-75-6,FLQCEKVTYABVSH-UHFFFAOYSA-N,450.472,450.191973724
DBSALT000273,DB00914,Phenformin hydrochloride,91XC93EU03,834-28-6,YSUCWSWKRIOILX-UHFFFAOYSA-N,241.721,241.109423244
DBSALT000203,DB00915,Amantadine hydrochloride,M6Q1EO9TD0,665-66-7,WOLHOYHSEKDWQH-UHFFFAOYSA-N,187.71,187.112777288
DBSALT000830,DB00915,Amantadine sulfate,9921T5P019,31377-23-8,MYWTWSQFJLXGGQ-UHFFFAOYSA-N,400.58,400.239578821
DBSALT000362,DB00916,Metronidazole hydrochloride,76JC1633UF,69198-10-3,FPTPAIQTXYFGJC-UHFFFAOYSA-N,207.615,207.041068908
DBSALT001204,DB00918,Almotriptan malate,PJP312605E,181183-52-8,QHATUKWEVNMHRY-UHFFFAOYSA-N,469.55,469.188271524
DBSALT001630,DB00919,Spectinomycin dihydrochloride pentahydrate,,,,,
DBSALT000380,DB00919,Spectinomycin hydrochloride,HL7KC2YV22,22193-75-5,BIPVCOUVVAMJMZ-MTTMTQIXSA-N,368.811,368.135028871
DBSALT001637,DB00919,Spectinomycin hydrochloride pentahydrate,HWT06H303Z,22189-32-8,DCHJOVNPPSBWHK-UXXUFHFZSA-N,495.34,494.16453
DBSALT002282,DB00919,Spectinomycin sulfate,BZ0H4TLF9X,23312-56-3,XGBFWQUQYQIFLB-MTTMTQIXSA-N,430.43,430.125730839
DBSALT001629,DB00919,Spectinomycin sulfate tetrahydrate,YS91P54918,64058-48-6,OBZDRKHRQYPQDZ-SACNDDTHSA-N,502.49,502.167989577
DBSALT001856,DB00920,Ketotifen fumarate,HBD503WORO,34580-14-8,YNQQEYBLVYAWNX-WLHGVMLRSA-N,425.5,425.129694019
DBSALT000019,DB00921,Buprenorphine hydrochloride,56W8MW3EN1,53152-21-9,UAIXRPCCYXNJMQ-RZIPZOSSSA-N,504.101,503.280236544
DBSALT000479,DB00924,Cyclobenzaprine hydrochloride,0VE05JYS2P,6202-23-9,VXEAYBOGHINOKW-UHFFFAOYSA-N,311.848,311.144077416
DBSALT000480,DB00925,Phenoxybenzamine hydrochloride,X1IEG24OHL,63-92-3,VBCPVIWPDJVHAN-UHFFFAOYSA-N,340.287,339.115669777
DBSALT000790,DB00930,Colesevelam hydrochloride,P4SG24WI5Q,182815-44-7,VTAKZNRDSPNOAU-UHFFFAOYSA-M,618.249,616.438045907
DBSALT001479,DB00931,Metacycline hydrochloride,9GJ0N7ZAP0,3963-95-9,VZQARNDJLLWXGL-CCHMMTNSSA-N,478.88,478.1142934
DBSALT001882,DB00932,Tipranavir disodium,9BAN2XG1ZW,191150-83-1,ZBWMQTUSVWBMQE-KPHXKKTMSA-M,646.63,646.17011633
DBSALT001396,DB00933,Mesoridazine besylate,T4G2I958J2,32672-69-8,CRJHBCPQHRVYBS-UHFFFAOYSA-N,544.74,544.15242104
DBSALT001073,DB00933,Mesoridazine mesilate,,,,,
DBSALT000482,DB00934,Maprotiline hydrochloride,7C8J54PVFI,10347-81-6,NZDMFGKECODQRY-UHFFFAOYSA-N,313.864,313.15972748
DBSALT000821,DB00935,Oxymetazoline hydrochloride,K89MJ0S5VY,2315-02-8,BEEDODBODQVSIM-UHFFFAOYSA-N,296.836,296.165541139
DBSALT001950,DB00936,Choline magnesium trisalicylate,DJJ95FJP1H,64425-90-7,FQCQGOZEWWPOKI-UHFFFAOYSA-K,539.814,539.164188051
DBSALT003018,DB00936,Diethylamine salicylate,5V7PT38BJU,4419-92-5,JGMKRAUEFASZKH-UHFFFAOYSA-N,211.261,211.120843411
DBSALT002536,DB00936,Potassium salicylate,K91YT16P5M,578-36-9,FRMWBRPWYBNAFB-UHFFFAOYSA-M,176.212,175.98757551
DBSALT001552,DB00936,Sodium salicylate,WIQ1H85SYP,54-21-7,ABBQHOQBGMUPJH-UHFFFAOYSA-M,160.1026,160.013638701
DBSALT000484,DB00937,Diethylpropion hydrochloride,19V2PL39NG,134-80-5,ICFXZZFWRWNZMA-UHFFFAOYSA-N,241.757,241.123341974
DBSALT001372,DB00938,Salmeterol xinafoate,6EW8Q962A5,94749-08-3,XTZNCVSCVHTPAI-UHFFFAOYSA-N,603.756,603.319602793
DBSALT001241,DB00939,Meclofenamate sodium,94NJ818U2W,67254-91-5,QHJLLDJTVQAFAN-UHFFFAOYSA-M,336.14,335.0091929
DBSALT000228,DB00940,Methantheline bromide,090519SAPF,53-46-3,PQMWYJDJHJQZDE-UHFFFAOYSA-M,420.34,419.10960635
DBSALT000566,DB00941,Hexafluronium bromide,B64NJG83K2,317-52-2,WDEFPRUEZRUYNW-UHFFFAOYSA-L,662.54,660.171474648
DBSALT000820,DB00942,Cycrimine hydrochloride,9RB4L4K895,126-02-3,WBCWFMFZMRFRLT-UHFFFAOYSA-N,323.901,323.201592294
DBSALT000567,DB00944,Demecarium bromide,61D5V4OKTP,56-94-0,YHKBUDZECQDYBR-UHFFFAOYSA-L,716.588,714.235531466
DBSALT003034,DB00945,Lysine acetylsalicylate,2JJ274J145,62952-06-1,JJBCTCGUOQYZHK-UHFFFAOYSA-N,326.349,326.147786436
DBSALT002350,DB00948,Mezlocillin sodium,RX227TP94U,42057-22-7,GTGQRSIMEUWHPA-ZBJAFUORSA-M,561.56,561.09639938
DBSALT001339,DB00948,Mezlocillin sodium monohydrate,3CWW8B5904,80495-46-1,CZXDIDROKIDGNE-SYNJJEHYSA-M,579.57,579.10696407
DBSALT001227,DB00950,Fexofenadine hydrochloride,2S068B75ZU,153439-40-8,RRJFVPUCXDGFJB-UHFFFAOYSA-N,538.13,537.2645865
DBSALT001246,DB00952,Naratriptan hydrochloride,10X8X4P12Z,143388-64-1,AWEZYKMQFAUBTD-UHFFFAOYSA-N,371.92,371.143426
DBSALT001798,DB00953,Rizatriptan benzoate,WR978S7QHH,145202-66-0,JPRXYLQNJJVCMZ-UHFFFAOYSA-N,391.475,391.200825065
DBSALT001164,DB00955,Netilmicin sulfate,S741ZJS97U,56391-57-2,,,
DBSALT001233,DB00956,Hydrocodone bitartrate,NO70W886KK,34195-34-1,JMBRWJAVUIITGV-LNNMZZBZSA-N,988.987,988.389986329
DBSALT002210,DB00956,Hydrocodone hydrochloride,QKZ0920OV3,25968-91-6,GCJAEXSZUXBMFS-RNWHKREASA-N,335.83,335.1288213
DBSALT001602,DB00956,Hydrocodone polistirex,,,,,
DBSALT001157,DB00959,Methylprednisolone acetate,43502P7F0P,53-36-1,PLBHSZGDDKCEHR-LFYFAGGJSA-N,416.514,416.21988875
DBSALT000478,DB00961,Mepivacaine hydrochloride,4VFX2L7EM5,1722-62-9,RETIMRUQNCDCQB-UHFFFAOYSA-N,282.809,282.149891075
DBSALT000356,DB00963,Bromfenac sodium,8ECV571Y37,120638-55-3,PPOSVVJOVKVBPW-UHFFFAOYSA-L,766.339,763.995695148
DBSALT000819,DB00964,Apraclonidine hydrochloride,D2VW67N38H,73218-79-8,OTQYGBJVDRBCHC-UHFFFAOYSA-N,281.569,280.004929493
DBSALT003204,DB00966,Telmisartan sodium,K15TQY55Q7,515815-47-1,RSGAIWOEJXRYRV-UHFFFAOYSA-M,536.611,536.21882047
DBSALT001139,DB00968,Methyldopa hydrochloride,7PX435DN5A,2508-79-4,QSRVZCCJDKYRRF-YDALLXLXSA-N,275.73,275.0924358
DBSALT000988,DB00968,Methyldopa sesquihydrate,56LH93261Y,41372-08-1,YKFCISHFRZHKHY-NGQGLHOPSA-N,476.479,476.200609858
DBSALT000247,DB00969,Alosetron hydrochloride,2F5R1A46YW,122852-69-1,FNYQZOVOVDSGJH-UHFFFAOYSA-N,330.812,330.124738957
DBSALT000013,DB00972,Azelastine hydrochloride,0L591QR10I,79307-93-0,YEJAJYAHJQIWNU-UHFFFAOYSA-N,418.359,417.137467851
DBSALT000795,DB00978,Lomefloxacin hydrochloride,9VC7S3ZXXB,98079-52-8,KXEBLAPZMOQCKO-UHFFFAOYSA-N,387.809,387.116125638
DBSALT000476,DB00979,Cyclopentolate hydrochloride,736I6971TE,5870-29-1,RHKZVMUBMXGOLL-UHFFFAOYSA-N,327.846,327.16012141
DBSALT001541,DB00981,Physostigmine salicylate,2046ZRO9VU,57-64-7,HZOTZTANVBDFOF-PBCQUBLHSA-N,413.474,413.195070981
DBSALT000243,DB00981,Physostigmine Sulfate,G63V2J2N71,64-47-1,YYBNDIVPHIWTPK-KYJQVDHRSA-N,648.771,648.294133104
DBSALT001371,DB00983,Formoterol fumarate,W34SHF8J2K,183814-30-4,RATSWNOMCHFQGJ-AYJOUMQSSA-N,840.924,840.379302499
