ref_pk,drugbank_id,interactant_id
9224,DB00476,BE0002363
9225,DB00476,BE0002363
9198,DB00476,BE0002363
345,DB00476,BE0002363
9199,DB00476,BE0002793
9226,DB00476,BE0002638
9199,DB00476,BE0002433
9227,DB00476,BE0002433
9225,DB00476,BE0002433
9198,DB00476,BE0002433
9226,DB00476,BE0002433
9228,DB00476,BE0002433
9226,DB00476,BE0003549
9226,DB00476,BE0003536
9199,DB00476,BE0000530
9199,DB00476,BE0004879
9229,DB00476,BE0001032
9230,DB00477,
9231,DB00477,BE0000756
4893,DB00477,BE0000756
9232,DB00477,BE0000756
9233,DB00477,BE0000756
17,DB00477,BE0000756
9234,DB00477,BE0000756
9235,DB00477,BE0000756
9236,DB00477,BE0000756
16,DB00477,BE0000756
4915,DB00477,BE0000756
384,DB00477,BE0000756
9237,DB00477,BE0000756
9238,DB00477,BE0000020
8957,DB00477,BE0000020
384,DB00477,BE0000020
9239,DB00477,BE0000291
9240,DB00477,BE0000291
4918,DB00477,BE0000291
384,DB00477,BE0000291
9241,DB00477,BE0000451
9242,DB00477,BE0000451
4915,DB00477,BE0000451
384,DB00477,BE0000451
9243,DB00477,BE0000501
4918,DB00477,BE0000501
384,DB00477,BE0000501
9243,DB00477,BE0000575
8265,DB00477,BE0000442
9244,DB00477,BE0000442
9245,DB00477,BE0000442
9246,DB00477,BE0000442
9247,DB00477,BE0000442
6322,DB00477,BE0000442
384,DB00477,BE0000442
8953,DB00477,BE0000442
9248,DB00477,BE0000090
9249,DB00477,BE0000090
384,DB00477,BE0000090
9250,DB00477,BE0004889
9251,DB00477,BE0000581
4915,DB00477,BE0000581
384,DB00477,BE0000581
9235,DB00477,BE0000533
8083,DB00477,BE0000533
384,DB00477,BE0000533
9252,DB00477,BE0004863
8909,DB00477,BE0004864
9253,DB00477,BE0000092
4919,DB00477,BE0000092
384,DB00477,BE0000092
9253,DB00477,BE0000045
4918,DB00477,BE0000045
384,DB00477,BE0000045
9235,DB00477,BE0000945
8084,DB00477,BE0000945
384,DB00477,BE0000945
9235,DB00477,BE0000650
9254,DB00477,BE0000650
384,DB00477,BE0000650
9236,DB00477,BE0000389
4915,DB00477,BE0000389
384,DB00477,BE0000389
9250,DB00477,BE0000145
9255,DB00477,BE0000145
384,DB00477,BE0000145
9235,DB00477,BE0004881
9256,DB00477,BE0000973
9257,DB00477,BE0000973
384,DB00477,BE0000973
5486,DB00477,BE0004879
6327,DB00477,BE0000146
384,DB00477,BE0000146
9258,DB00477,BE0027477
9259,DB00477,BE0027477
3446,DB00477,BE0002363
9260,DB00477,BE0002363
9261,DB00477,BE0002363
9075,DB00477,BE0002363
384,DB00477,BE0002363
4255,DB00477,BE0002363
345,DB00477,BE0002363
9261,DB00477,BE0002433
3305,DB00477,BE0002433
8267,DB00477,BE0002433
4255,DB00477,BE0002433
384,DB00477,BE0002433
9262,DB00477,BE0002433
5151,DB00477,BE0003533
5141,DB00477,BE0003533
9263,DB00477,BE0002638
9264,DB00477,BE0002638
4255,DB00477,BE0002638
384,DB00477,BE0002638
9265,DB00477,BE0002180
9266,DB00477,BE0002180
9267,DB00477,BE0002180
9268,DB00477,BE0000530
9269,DB00477,BE0000530
9270,DB00477,BE0000530
9271,DB00477,BE0000530
384,DB00477,BE0000530
4214,DB00477,BE0001032
6706,DB00477,BE0001032
9089,DB00477,BE0001032
384,DB00477,BE0001032
3938,DB00477,BE0000703
384,DB00477,BE0000703
9272,DB00477,BE0000703
9273,DB00478,BE0000630
9274,DB00478,BE0000630
9275,DB00478,BE0000630
9276,DB00478,BE0000630
9277,DB00479,
9278,DB00479,
9279,DB00479,
9280,DB00479,
9281,DB00479,
9282,DB00479,
9283,DB00479,
9284,DB00479,
9285,DB00479,
9286,DB00479,BE0000279
9285,DB00479,BE0000279
9283,DB00479,BE0000279
9287,DB00480,
9288,DB00480,
9289,DB00480,
9290,DB00480,
9291,DB00480,
9292,DB00480,
9293,DB00480,
9294,DB00480,
9295,DB00480,
9296,DB00480,
9297,DB00480,
9298,DB00480,
9299,DB00480,BE0004755
9300,DB00480,BE0004755
384,DB00480,BE0004755
9295,DB00480,BE0004755
9301,DB00480,BE0003517
9302,DB00480,BE0003517
16,DB00480,BE0000704
9303,DB00480,BE0003403
9304,DB00480,BE0000262
9305,DB00480,BE0000262
9306,DB00480,BE0001032
9307,DB00481,
9308,DB00481,
9309,DB00481,
9310,DB00481,
9311,DB00481,
9312,DB00481,
9313,DB00481,
9314,DB00481,
9315,DB00481,
9316,DB00481,
9317,DB00481,
9318,DB00481,
9319,DB00481,
9320,DB00481,BE0000123
9308,DB00481,BE0000123
9309,DB00481,BE0000123
9321,DB00481,BE0000123
9322,DB00481,BE0000123
17,DB00481,BE0000123
9313,DB00481,BE0000123
9323,DB00481,BE0000123
9312,DB00481,BE0000123
9324,DB00481,BE0000123
384,DB00481,BE0000123
9325,DB00481,BE0000123
9309,DB00481,BE0000792
9326,DB00481,BE0000792
9327,DB00481,BE0000792
9328,DB00481,BE0000792
9329,DB00481,BE0000792
17,DB00481,BE0000792
9330,DB00481,BE0000792
384,DB00481,BE0000792
9331,DB00481,BE0008982
9331,DB00481,BE0008981
3462,DB00481,BE0003549
4583,DB00481,BE0002887
9332,DB00481,BE0002887
9333,DB00481,BE0003539
9334,DB00481,BE0003539
9335,DB00481,BE0003539
9336,DB00481,BE0003539
384,DB00481,BE0003539
3280,DB00481,BE0003539
9337,DB00481,BE0002090
9338,DB00481,BE0002638
9332,DB00481,BE0002638
4013,DB00481,BE0002638
4259,DB00481,BE0002638
384,DB00481,BE0002638
3844,DB00481,BE0003541
9339,DB00481,BE0003678
9340,DB00481,BE0003678
9340,DB00481,BE0003682
9339,DB00481,BE0003682
9341,DB00481,BE0001004
9341,DB00481,BE0003659
9342,DB00481,BE0001032
9343,DB00481,BE0001032
9342,DB00481,BE0001067
9342,DB00481,BE0001069
9342,DB00481,BE0001061
9344,DB00481,BE0001188
9345,DB00482,
9346,DB00482,
9347,DB00482,
9348,DB00482,
9349,DB00482,
9350,DB00482,
9351,DB00482,
9352,DB00482,
9353,DB00482,
9354,DB00482,
9355,DB00482,
9356,DB00482,
9357,DB00482,
9358,DB00482,
9359,DB00482,
9360,DB00482,
9361,DB00482,
9362,DB00482,
5320,DB00482,
5806,DB00482,
9363,DB00482,
9364,DB00482,
9365,DB00482,
9366,DB00482,
9367,DB00482,
9368,DB00482,
9369,DB00482,
9370,DB00482,
9371,DB00482,
9372,DB00482,
9373,DB00482,
9374,DB00482,
9375,DB00482,
9376,DB00482,BE0000262
9377,DB00482,BE0000262
9378,DB00482,BE0000262
9356,DB00482,BE0000262
9379,DB00482,BE0000262
16,DB00482,BE0000262
9373,DB00482,BE0000262
9380,DB00482,BE0000914
16,DB00482,BE0003462
5320,DB00482,BE0000322
9362,DB00482,BE0000322
9381,DB00482,BE0000322
384,DB00482,BE0000322
4898,DB00482,BE0000322
5320,DB00482,BE0003625
9382,DB00482,BE0003625
384,DB00482,BE0003625
9383,DB00482,BE0010959
9364,DB00482,BE0010959
9384,DB00482,BE0001193
9361,DB00482,BE0001193
9385,DB00482,BE0001193
9386,DB00482,BE0001193
9387,DB00482,BE0001193
9388,DB00482,BE0001193
384,DB00482,BE0001193
9351,DB00482,BE0002638
9355,DB00482,BE0002793
3457,DB00482,BE0002793
9389,DB00482,BE0002793
5634,DB00482,BE0002793
9098,DB00482,BE0002793
9390,DB00482,BE0002793
384,DB00482,BE0002793
9364,DB00482,BE0002793
345,DB00482,BE0002793
9391,DB00482,BE0002363
9363,DB00482,BE0002363
9351,DB00482,BE0002363
9392,DB00482,BE0002363
345,DB00482,BE0002363
5806,DB00482,BE0002887
9364,DB00482,BE0002887
9380,DB00482,BE0000262
9393,DB00482,BE0000262
384,DB00482,BE0000262
9394,DB00482,BE0000262
9395,DB00482,BE0000262
9396,DB00482,BE0000262
6473,DB00482,BE0001188
791,DB00482,BE0001188
384,DB00482,BE0001188
3466,DB00482,BE0000703
791,DB00482,BE0000703
384,DB00482,BE0000703
9397,DB00482,BE0001032
9397,DB00482,BE0001067
9398,DB00483,BE0000560
9399,DB00483,BE0000560
9400,DB00483,BE0000560
9401,DB00483,BE0000560
9402,DB00483,BE0000560
9403,DB00483,BE0000560
9404,DB00483,BE0000560
9405,DB00483,BE0000560
9406,DB00483,BE0000560
17,DB00483,BE0000560
16,DB00483,BE0000560
9407,DB00483,BE0000426
9408,DB00483,BE0000426
9409,DB00483,BE0000426
9410,DB00483,BE0000426
9411,DB00483,BE0000426
9406,DB00483,BE0000426
9412,DB00483,BE0000738
9413,DB00483,BE0000092
9414,DB00483,BE0000247
9415,DB00484,
9416,DB00484,
9417,DB00484,
9418,DB00484,
9419,DB00484,
9420,DB00484,
9421,DB00484,
9422,DB00484,
9423,DB00484,
9424,DB00484,
9425,DB00484,
9426,DB00484,
9427,DB00484,
9428,DB00484,
9429,DB00484,
9430,DB00484,
9431,DB00484,
9432,DB00484,
8131,DB00484,
9433,DB00484,BE0000289
9434,DB00484,BE0000289
9435,DB00484,BE0000289
17,DB00484,BE0000289
9436,DB00484,BE0000289
384,DB00484,BE0000289
9437,DB00484,BE0000572
9438,DB00484,BE0000572
9439,DB00484,BE0000572
384,DB00484,BE0000572
9437,DB00484,BE0000342
9440,DB00484,BE0000342
9441,DB00484,BE0000342
9442,DB00484,BE0000342
9436,DB00484,BE0000342
384,DB00484,BE0000342
9443,DB00484,BE0003539
9444,DB00485,
6253,DB00485,BE0004335
6253,DB00485,BE0004644
6253,DB00485,BE0004643
6253,DB00485,BE0004290
6253,DB00485,BE0003624
8008,DB00485,BE0002638
5067,DB00485,BE0000530
5363,DB00485,BE0001018
5363,DB00485,BE0001134
9445,DB00486,
9446,DB00486,
9447,DB00486,
9448,DB00486,
9102,DB00486,
9099,DB00486,
9100,DB00486,
9101,DB00486,
9449,DB00486,
9450,DB00486,BE0000095
9451,DB00486,BE0000095
9110,DB00486,BE0000095
9452,DB00486,BE0000095
9453,DB00486,BE0000095
9110,DB00486,BE0000061
9453,DB00486,BE0000061
9454,DB00486,BE0000061
9455,DB00486,BE0000061
9456,DB00486,BE0000061
17,DB00486,BE0000061
9117,DB00486,BE0002793
9449,DB00486,BE0002793
9117,DB00486,BE0002638
9449,DB00486,BE0002638
9117,DB00486,BE0002887
9449,DB00486,BE0002887
9117,DB00486,BE0003533
9449,DB00486,BE0003533
9457,DB00486,BE0003533
9117,DB00486,BE0003683
9458,DB00487,BE0000429
9459,DB00487,BE0000429
9460,DB00487,BE0000429
9461,DB00487,BE0000429
9462,DB00487,BE0000366
9463,DB00487,BE0000366
9458,DB00487,BE0000366
9464,DB00487,BE0000366
9465,DB00487,BE0000366
9466,DB00487,BE0000366
9467,DB00487,BE0000366
17,DB00487,BE0000742
16,DB00487,BE0000742
16,DB00487,BE0002425
9468,DB00487,BE0004950
9469,DB00487,BE0002433
9063,DB00487,BE0002433
9470,DB00487,BE0002433
4432,DB00487,BE0002433
9471,DB00488,
9472,DB00488,
9473,DB00488,
9474,DB00488,
9474,DB00488,BE0004796
9475,DB00489,
9476,DB00489,
9477,DB00489,
9478,DB00489,
9479,DB00489,
9480,DB00489,
9481,DB00489,
9482,DB00489,
9483,DB00489,
9484,DB00489,
9485,DB00489,
9486,DB00489,BE0000172
9487,DB00489,BE0000172
9488,DB00489,BE0000172
9489,DB00489,BE0000172
9490,DB00489,BE0000172
17,DB00489,BE0000172
16,DB00489,BE0000172
9486,DB00489,BE0000694
9487,DB00489,BE0000694
9488,DB00489,BE0000694
9489,DB00489,BE0000694
9490,DB00489,BE0000694
9491,DB00489,BE0000090
9492,DB00489,BE0000090
9493,DB00489,BE0000090
5976,DB00489,BE0000090
5514,DB00489,BE0000090
3718,DB00489,BE0002363
3717,DB00489,BE0002363
3716,DB00489,BE0002363
9494,DB00490,
9495,DB00490,
9496,DB00490,
9497,DB00490,
9498,DB00490,
9499,DB00490,
9500,DB00490,
9501,DB00490,
9502,DB00490,
9503,DB00490,
9504,DB00490,
9505,DB00490,
9506,DB00490,
9507,DB00490,BE0000291
9508,DB00490,BE0000291
9509,DB00490,BE0000291
9510,DB00490,BE0000291
9511,DB00490,BE0000291
17,DB00490,BE0000291
9512,DB00490,BE0000291
9513,DB00490,BE0000291
384,DB00490,BE0000291
9514,DB00490,BE0000291
9515,DB00490,BE0000291
9516,DB00490,BE0000756
9517,DB00490,BE0000756
9518,DB00490,BE0000756
9519,DB00490,BE0000756
9520,DB00490,BE0000756
9515,DB00490,BE0000756
384,DB00490,BE0000756
9497,DB00490,BE0000581
9521,DB00490,BE0000581
384,DB00490,BE0000581
9497,DB00490,BE0000389
9522,DB00490,BE0000389
384,DB00490,BE0000389
9497,DB00490,BE0004863
9523,DB00490,BE0002638
9524,DB00490,BE0002638
345,DB00490,BE0002638
9523,DB00490,BE0002362
345,DB00490,BE0002362
345,DB00490,BE0003612
9523,DB00490,BE0002363
9525,DB00490,BE0002363
9495,DB00490,BE0000530
9495,DB00490,BE0000925
3464,DB00490,BE0001032
9526,DB00490,BE0001032
9527,DB00491,
9528,DB00491,BE0000876
9529,DB00491,BE0000876
9528,DB00491,BE0004698
9529,DB00491,BE0004698
9528,DB00491,BE0004699
9529,DB00491,BE0004699
9530,DB00491,BE0000837
9531,DB00491,BE0000837
9528,DB00491,BE0000837
17,DB00491,BE0000837
16,DB00491,BE0000837
9532,DB00491,BE0002639
9533,DB00492,
9534,DB00492,
9535,DB00492,
9536,DB00492,
17,DB00492,BE0000221
9537,DB00492,BE0000221
3524,DB00492,BE0000221
9534,DB00492,BE0000221
16,DB00492,BE0000221
3528,DB00492,BE0001018
3528,DB00492,BE0001134
9538,DB00493,
6253,DB00493,BE0004335
6253,DB00493,BE0004644
9539,DB00493,BE0000790
9540,DB00493,BE0000790
9541,DB00493,BE0000790
6253,DB00493,BE0004290
6253,DB00493,BE0003624
8871,DB00493,BE0001066
8871,DB00493,BE0003645
8871,DB00493,BE0000879
8873,DB00493,BE0003646
5363,DB00493,BE0001018
9542,DB00493,BE0000530
9543,DB00493,BE0008388
8212,DB00493,BE0001134
5363,DB00493,BE0001018
5363,DB00493,BE0001134
8871,DB00493,BE0001066
8872,DB00493,BE0001066
6254,DB00493,BE0001066
8871,DB00493,BE0003645
8872,DB00493,BE0003645
8871,DB00493,BE0000879
8873,DB00493,BE0003646
9544,DB00494,
9545,DB00494,
9546,DB00494,
9547,DB00494,
6380,DB00494,
6381,DB00494,
9548,DB00494,
9549,DB00494,
17,DB00494,BE0002089
9544,DB00494,BE0002089
9545,DB00494,BE0002089
9550,DB00494,BE0002089
9546,DB00494,BE0002089
9547,DB00494,BE0002089
6380,DB00494,BE0002089
6385,DB00494,BE0002089
6381,DB00494,BE0002089
6386,DB00494,BE0002089
16,DB00494,BE0002089
17,DB00494,BE0002089
9551,DB00494,BE0003538
9552,DB00494,BE0003538
9553,DB00494,BE0003538
9554,DB00495,
9555,DB00495,
9556,DB00495,
9557,DB00495,
9558,DB00495,
9559,DB00495,
9560,DB00495,BE0004136
9561,DB00495,BE0004136
4447,DB00495,BE0004136
16,DB00495,BE0000147
16,DB00495,BE0002050
9562,DB00495,BE0002449
9563,DB00495,BE0003336
3305,DB00495,BE0002793
9564,DB00495,BE0002638
9565,DB00495,BE0002638
9566,DB00495,BE0001260
9559,DB00495,BE0003679
3844,DB00495,BE0003541
9567,DB00495,BE0000530
1746,DB00495,BE0003647
9568,DB00495,BE0001066
9569,DB00495,BE0001066
2817,DB00495,BE0001066
9569,DB00495,BE0003646
9569,DB00495,BE0003645
2817,DB00495,BE0003645
9569,DB00495,BE0000879
9570,DB00495,BE0004705
9571,DB00495,BE0004706
9572,DB00495,BE0001032
9573,DB00495,BE0001188
9574,DB00495,BE0003639
9575,DB00495,BE0001067
9576,DB00496,
9577,DB00496,
9578,DB00496,BE0000045
9579,DB00496,BE0000045
9580,DB00496,BE0000045
17,DB00496,BE0000045
16,DB00496,BE0000045
9581,DB00496,BE0000045
384,DB00496,BE0000045
9580,DB00496,BE0000092
9582,DB00496,BE0000092
9581,DB00496,BE0000092
384,DB00496,BE0000092
9580,DB00496,BE0000560
9582,DB00496,BE0000560
9581,DB00496,BE0000560
384,DB00496,BE0000560
9580,DB00496,BE0000405
9582,DB00496,BE0000405
9583,DB00496,BE0000405
384,DB00496,BE0000405
9582,DB00496,BE0000247
9580,DB00496,BE0000247
9583,DB00496,BE0000247
384,DB00496,BE0000247
9584,DB00496,BE0002638
9584,DB00496,BE0002363
9585,DB00497,
9586,DB00497,
9587,DB00497,
9588,DB00497,
9589,DB00497,
9590,DB00497,
9591,DB00497,BE0000770
9592,DB00497,BE0000770
9593,DB00497,BE0000770
9594,DB00497,BE0000770
384,DB00497,BE0000770
9591,DB00497,BE0000632
9592,DB00497,BE0000632
9595,DB00497,BE0000632
9596,DB00497,BE0000632
384,DB00497,BE0000632
9591,DB00497,BE0000420
17,DB00497,BE0000420
16,DB00497,BE0000420
9596,DB00497,BE0000420
384,DB00497,BE0000420
9588,DB00497,BE0002226
8036,DB00497,BE0002363
9585,DB00497,BE0002363
9597,DB00497,BE0002363
345,DB00497,BE0002363
8036,DB00497,BE0002638
9585,DB00497,BE0002638
8036,DB00497,BE0002362
9585,DB00497,BE0002362
9598,DB00497,BE0002362
9586,DB00497,BE0000530
9586,DB00497,BE0004879
9599,DB00498,
9600,DB00498,BE0000713
17,DB00498,BE0000713
16,DB00498,BE0000713
9601,DB00499,
9602,DB00499,
9603,DB00499,BE0000132
9604,DB00499,BE0000132
9605,DB00499,BE0000132
9606,DB00499,BE0000132
9607,DB00499,BE0000132
9608,DB00499,BE0000132
17,DB00499,BE0000132
16,DB00499,BE0000132
7540,DB00499,BE0003721
9609,DB00499,BE0000956
9610,DB00499,BE0003543
9610,DB00499,BE0001111
9611,DB00499,BE0002362
9612,DB00499,BE0002362
5427,DB00499,BE0002433
9612,DB00499,BE0002433
9613,DB00499,BE0002433
9611,DB00499,BE0002638
9612,DB00499,BE0002638
9614,DB00499,BE0000785
9615,DB00500,
9616,DB00500,
9617,DB00500,BE0000262
9618,DB00500,BE0000262
9619,DB00500,BE0000262
9620,DB00500,BE0000262
9621,DB00500,BE0000262
17,DB00500,BE0000262
16,DB00500,BE0000262
4855,DB00500,BE0000262
384,DB00500,BE0000262
9622,DB00500,BE0000262
9618,DB00500,BE0000017
9620,DB00500,BE0000017
9621,DB00500,BE0000017
9623,DB00500,BE0000017
4855,DB00500,BE0000017
384,DB00500,BE0000017
9622,DB00500,BE0000017
9624,DB00500,BE0003532
9625,DB00500,BE0001075
9626,DB00500,BE0000530
9627,DB00500,BE0000530
6471,DB00500,BE0000530
384,DB00500,BE0000530
6484,DB00500,BE0001066
9628,DB00501,
9629,DB00501,
9630,DB00501,
9631,DB00501,
9632,DB00501,
9633,DB00501,
9634,DB00501,
17,DB00501,BE0000112
9635,DB00501,BE0000112
9636,DB00501,BE0000112
9637,DB00501,BE0000112
9632,DB00501,BE0000112
9638,DB00501,BE0000112
9639,DB00501,BE0000112
9640,DB00501,BE0000112
16,DB00501,BE0000112
9641,DB00501,BE0000112
384,DB00501,BE0000112
9642,DB00501,BE0000112
8950,DB00501,BE0000112
9643,DB00501,BE0000112
9634,DB00501,BE0000112
9644,DB00501,BE0000731
3937,DB00501,BE0002887
6780,DB00501,BE0002793
9632,DB00501,BE0002793
9645,DB00501,BE0003533
9646,DB00501,BE0003533
9647,DB00501,BE0003606
9648,DB00501,BE0003606
9649,DB00501,BE0003606
9649,DB00501,BE0003609
9647,DB00501,BE0003609
9650,DB00501,BE0002433
9632,DB00501,BE0002433
345,DB00501,BE0002433
9650,DB00501,BE0002363
9651,DB00501,BE0002363
9652,DB00501,BE0002363
6780,DB00501,BE0002363
9632,DB00501,BE0002363
4259,DB00501,BE0002363
384,DB00501,BE0002363
345,DB00501,BE0002363
1758,DB00501,BE0003536
6780,DB00501,BE0003536
9653,DB00501,BE0003536
6785,DB00501,BE0003536
345,DB00501,BE0003536
6565,DB00501,BE0002638
9653,DB00501,BE0002638
6785,DB00501,BE0002638
9650,DB00501,BE0002638
4466,DB00501,BE0002638
384,DB00501,BE0002638
345,DB00501,BE0002638
3456,DB00501,BE0002638
1059,DB00501,BE0002638
9650,DB00501,BE0002362
345,DB00501,BE0002362
3456,DB00501,BE0002362
9654,DB00501,BE0000530
7903,DB00501,BE0001032
9655,DB00501,BE0001032
4466,DB00501,BE0001032
9087,DB00501,BE0001032
9656,DB00501,BE0001032
7709,DB00501,BE0001032
9657,DB00501,BE0001032
9658,DB00501,BE0001032
384,DB00501,BE0001032
1746,DB00501,BE0003647
9659,DB00501,BE0003647
1747,DB00501,BE0003647
3680,DB00501,BE0003647
1748,DB00501,BE0003647
9660,DB00501,BE0003647
5231,DB00501,BE0003647
733,DB00501,BE0003647
1758,DB00501,BE0003647
384,DB00501,BE0003647
8971,DB00501,BE0003647
1747,DB00501,BE0003648
9661,DB00501,BE0003648
3680,DB00501,BE0003648
1758,DB00501,BE0003648
6565,DB00501,BE0003648
9662,DB00501,BE0003648
9663,DB00501,BE0003648
3681,DB00501,BE0003648
384,DB00501,BE0003648
8971,DB00501,BE0003648
2742,DB00501,BE0003648
7353,DB00501,BE0003650
8972,DB00501,BE0003650
1761,DB00501,BE0003650
1758,DB00501,BE0003650
9664,DB00501,BE0003650
1762,DB00501,BE0000106
1825,DB00501,BE0000106
1763,DB00501,BE0000106
3240,DB00501,BE0001066
3416,DB00501,BE0001066
5654,DB00501,BE0001066
9665,DB00501,BE0001066
384,DB00501,BE0001066
3240,DB00501,BE0003645
3416,DB00501,BE0003645
9659,DB00501,BE0003645
3417,DB00501,BE0003645
5656,DB00501,BE0003645
5654,DB00501,BE0003645
5653,DB00501,BE0003645
2239,DB00501,BE0003645
6895,DB00501,BE0003645
9666,DB00501,BE0003645
5657,DB00501,BE0003645
384,DB00501,BE0003645
9667,DB00501,BE0003657
6579,DB00501,BE0003657
9668,DB00501,BE0003657
8627,DB00501,BE0003657
9669,DB00501,BE0003657
384,DB00501,BE0003657
8971,DB00501,BE0003657
6562,DB00501,BE0003657
9670,DB00501,BE0003657
1766,DB00501,BE0000757
3682,DB00501,BE0000757
3416,DB00501,BE0000879
384,DB00501,BE0000879
6079,DB00501,BE0003646
5657,DB00501,BE0003646
1065,DB00501,BE0000703
791,DB00501,BE0000703
384,DB00501,BE0000703
9671,DB00501,BE0000703
9272,DB00501,BE0000703
6579,DB00501,BE0004752
9672,DB00501,BE0004752
9673,DB00501,BE0004752
9674,DB00501,BE0004752
8971,DB00501,BE0004752
384,DB00501,BE0004752
9670,DB00501,BE0004752
9675,DB00502,
9676,DB00502,
9677,DB00502,
4893,DB00502,
9678,DB00502,
9679,DB00502,
9680,DB00502,
9681,DB00502,
9682,DB00502,
4918,DB00502,
9683,DB00502,
9684,DB00502,
9685,DB00502,
9686,DB00502,
9687,DB00502,
9688,DB00502,
9689,DB00502,
4918,DB00502,BE0000533
8083,DB00502,BE0000533
384,DB00502,BE0000533
7191,DB00502,BE0000533
9690,DB00502,BE0000756
9691,DB00502,BE0000756
9692,DB00502,BE0000756
17,DB00502,BE0000756
6677,DB00502,BE0000756
6672,DB00502,BE0000756
7176,DB00502,BE0000756
9234,DB00502,BE0000756
4918,DB00502,BE0000756
16,DB00502,BE0000756
9693,DB00502,BE0000756
384,DB00502,BE0000756
9694,DB00502,BE0000756
3436,DB00502,BE0000756
9695,DB00502,BE0000756
7176,DB00502,BE0000451
4918,DB00502,BE0000451
9696,DB00502,BE0000451
384,DB00502,BE0000451
6683,DB00502,BE0000451
7176,DB00502,BE0000581
9697,DB00502,BE0000581
9698,DB00502,BE0000581
9699,DB00502,BE0000581
9700,DB00502,BE0000581
8096,DB00502,BE0000581
384,DB00502,BE0000581
9695,DB00502,BE0000581
9701,DB00502,BE0000581
6686,DB00502,BE0003478
9702,DB00502,BE0000118
9703,DB00502,BE0000156
9704,DB00502,BE0000156
384,DB00502,BE0000156
9705,DB00502,BE0000156
4918,DB00502,BE0000442
4907,DB00502,BE0000442
384,DB00502,BE0000442
4918,DB00502,BE0000045
384,DB00502,BE0000045
4918,DB00502,BE0000501
8085,DB00502,BE0000501
384,DB00502,BE0000501
4918,DB00502,BE0000289
4907,DB00502,BE0000289
384,DB00502,BE0000289
4918,DB00502,BE0000572
384,DB00502,BE0000572
4918,DB00502,BE0000342
384,DB00502,BE0000342
4918,DB00502,BE0000291
384,DB00502,BE0000291
7191,DB00502,BE0000291
4918,DB00502,BE0000945
4897,DB00502,BE0000945
384,DB00502,BE0000945
4918,DB00502,BE0000650
4911,DB00502,BE0000650
384,DB00502,BE0000650
9706,DB00502,BE0000417
9707,DB00502,BE0000417
9708,DB00502,BE0000417
17,DB00502,BE0000417
9709,DB00502,BE0000417
9710,DB00502,BE0000417
9711,DB00502,BE0000417
17,DB00502,BE0000020
9712,DB00502,BE0000020
9713,DB00502,BE0000020
384,DB00502,BE0000020
3457,DB00502,BE0003074
3457,DB00502,BE0003538
9714,DB00502,BE0003538
384,DB00502,BE0003538
9715,DB00502,BE0003536
5139,DB00502,BE0003536
384,DB00502,BE0003536
9715,DB00502,BE0002793
5139,DB00502,BE0002793
384,DB00502,BE0002793
9715,DB00502,BE0003543
9716,DB00502,BE0002433
9715,DB00502,BE0002433
5139,DB00502,BE0002433
384,DB00502,BE0002433
345,DB00502,BE0002433
3446,DB00502,BE0002363
9260,DB00502,BE0002363
9677,DB00502,BE0002363
4255,DB00502,BE0002363
384,DB00502,BE0002363
345,DB00502,BE0002363
9717,DB00502,BE0002363
9718,DB00502,BE0002362
9718,DB00502,BE0002638
9677,DB00502,BE0002638
9719,DB00502,BE0002638
9720,DB00502,BE0002638
5139,DB00502,BE0002638
384,DB00502,BE0002638
345,DB00502,BE0002638
345,DB00502,BE0003612
3464,DB00502,BE0001032
285,DB00502,BE0001032
6706,DB00502,BE0001032
9089,DB00502,BE0001032
384,DB00502,BE0001032
9721,DB00503,
107,DB00503,
9722,DB00503,
9723,DB00503,
9724,DB00503,
108,DB00503,
9725,DB00503,
9726,DB00503,
9727,DB00503,
9728,DB00503,
9729,DB00503,
9730,DB00503,
9731,DB00503,
9732,DB00503,
9733,DB00503,
9734,DB00503,
4442,DB00503,BE0004854
9735,DB00503,BE0004854
4443,DB00503,BE0004854
9736,DB00503,BE0004854
4502,DB00503,BE0004854
9726,DB00503,BE0004854
16,DB00503,BE0002050
5011,DB00503,BE0000956
5134,DB00503,BE0000956
9722,DB00503,BE0002638
3456,DB00503,BE0002638
345,DB00503,BE0002638
1059,DB00503,BE0002638
9737,DB00503,BE0002363
9738,DB00503,BE0002363
9739,DB00503,BE0002363
345,DB00503,BE0002363
9740,DB00503,BE0002793
9741,DB00503,BE0002793
1059,DB00503,BE0002793
9742,DB00503,BE0002793
9743,DB00503,BE0003536
9724,DB00503,BE0003536
9737,DB00503,BE0003536
9741,DB00503,BE0003536
