drugbank_id,form,route,strength
DB00749,"Tablet, film coated",Oral,400 mg/1
DB00749,"Tablet, film coated",Oral,500 mg/1
DB00749,"Tablet, film coated",Oral,500 mg
DB00749,"Tablet, film coated",Oral,600 mg
DB00749,"Tablet, film coated, extended release",Oral,400 mg/1
DB00749,"Tablet, film coated, extended release",Oral,500 mg/1
DB00749,"Tablet, film coated, extended release",Oral,600 mg/1
DB00749,"Tablet, film coated, extended release",Oral,600 mg
DB00750,Capsule; cream; kit,Oral; Topical,
DB00750,Cream,Cutaneous,
DB00750,Cream,Occlusive dressing technique,
DB00750,Cream,Topical,
DB00750,Cream,Topical,2.5 %w/w
DB00750,Cream; gel; kit,Topical,
DB00750,"Cream; injection, suspension; kit",Intra-articular; Intramuscular; Topical,
DB00750,Cream; kit,Topical,
DB00750,Cream; kit; patch,Cutaneous; Topical,
DB00750,"Cream; kit; tablet, film coated",Oral; Topical,
DB00750,Gel,Dental,
DB00750,Gel,Periodontal,
DB00750,Gel,Topical,
DB00750,Injection,Buccal,
DB00750,Injection,Intramuscular,54 mg/54mg
DB00750,Injection,Parenteral,2 %
DB00750,Injection,Parenteral,20 MG/ML
DB00750,"Injection, solution",Dental,40 mg/1mL
DB00750,"Injection, solution",Intrathecal,20.00 mg/ml
DB00750,"Injection, solution",Parenteral,2 %
DB00750,"Injection, solution",Subcutaneous,
DB00750,"Injection, solution",Subcutaneous,40 mg/1mL
DB00750,"Injection, solution",Submucosal,
DB00750,"Injection, solution",Submucosal,40 mg/1mL
DB00750,Kit,Intravenous; Topical,
DB00750,Kit,Oral; Topical,
DB00750,Kit,Topical,
DB00750,Ointment,Topical,
DB00750,Patch,Cutaneous,
DB00750,Patch,Topical,
DB00750,Patch,Transdermal,
DB00750,Plaster,Topical,
DB00750,Powder,Not applicable,1 g/1g
DB00750,Solution,Infiltration,
DB00750,Solution,Infiltration,40 mg / mL
DB00750,Solution,Infiltration,40 mg
DB00750,Solution,Infiltration,4000000 mg
DB00750,Solution,Parenteral,
DB00750,Solution,Parenteral,0.05400 UI
DB00750,Solution,Parenteral,20 mg/ml
DB00750,Solution,Parenteral,72 mg
DB00750,Solution,Subcutaneous,
DB00750,Solution,Topical,
DB00750,Spray,Cutaneous,
DB00750,Spray,Topical,
DB00751,Liquid,Ophthalmic,0.5 mg/1ml
DB00751,Solution,,0.5 mg/ml
DB00751,Solution,Intraocular; Ophthalmic,0.5 mg
DB00751,Solution,Ophthalmic,0.05 % w/v
DB00751,Solution,Ophthalmic,0.5 mg/1mL
DB00751,Solution,Ophthalmic,0.5 mg
DB00751,Solution,Ophthalmic,0.500 mg
DB00751,Solution / drops,Conjunctival,0.5 mg/ml
DB00751,Solution / drops,Ophthalmic,0.05 %
DB00751,Solution / drops,Ophthalmic,0.5 mg/1mL
DB00751,Solution / drops,Ophthalmic,0.5 mg/ml
DB00751,Syrup,Oral,0.2 g
DB00751,Tablet,Oral,10 mg
DB00751,Tablet,Oral,20 mg
DB00751,Tablet,Oral,20.00 mg
DB00751,Tablet,Oral,20.000 mg
DB00751,"Tablet, coated",Oral,20 mg
DB00751,"Tablet, extended release",Oral,
DB00752,Tablet,Oral,10 mg/1
DB00752,Tablet,Oral,10 mg
DB00752,"Tablet, film coated",Oral,10 mg/1
DB00752,"Tablet, film coated",Oral,10 mg
DB00752,"Tablet, film coated",Oral,20 mg
DB00753,Aerosol,Respiratory (inhalation),100 ml/1bottle
DB00753,Aerosol,Respiratory (inhalation),100 ML
DB00753,Aerosol,Respiratory (inhalation),100 %
DB00753,Aerosol,Respiratory (inhalation),250 ml/1bottle
DB00753,Aerosol,Respiratory (inhalation),250 ML
DB00753,Aerosol,Respiratory (inhalation),99.9 %
DB00753,Aerosol; solution,Respiratory (inhalation),100 %
DB00753,Inhalant,Respiratory (inhalation),1 mL/1mL
DB00753,Inhalant,Respiratory (inhalation),100 %
DB00753,Inhalant,Respiratory (inhalation),250 %
DB00753,Liquid,Nasal,100 ml/1bottle
DB00753,Liquid,Respiratory (inhalation),1 mL/1mL
DB00753,Liquid,Respiratory (inhalation),100 %
DB00753,Liquid,Respiratory (inhalation),100 mL/100mL
DB00753,Liquid,Respiratory (inhalation),250 mL/250mL
DB00753,Liquid,Respiratory (inhalation),99.9 %
DB00753,Solution,Nasal,100 %
DB00753,Solution,Nasal,240 mL
DB00753,Solution,Respiratory (inhalation),100 ml/100ml
DB00753,Solution,Respiratory (inhalation),100 mL
DB00753,Solution,Respiratory (inhalation),100 %
DB00753,Solution,Respiratory (inhalation),100.00 mL
DB00753,Solution,Respiratory (inhalation),100.000 mL
DB00753,Solution,Respiratory (inhalation),10000000 mL
DB00753,Solution,Respiratory (inhalation),99.9 %
DB00754,Tablet,Oral,250 mg/1
DB00755,Capsule,Oral,
DB00755,Capsule,Oral,10 mg
DB00755,Capsule,Oral,10 mg/1
DB00755,Capsule,Oral,10.000 mg
DB00755,Capsule,Oral,10.0000 mg
DB00755,"Capsule, gelatin coated",Oral,
DB00755,"Capsule, liquid filled",Oral,10 mg/1
DB00755,"Capsule, liquid filled",Oral,10 mg
DB00755,Cream,Cutaneous,
DB00755,Cream,Cutaneous,0.025 g
DB00755,Cream,Cutaneous,0.025 %
DB00755,Cream,Cutaneous,0.05 g
DB00755,Cream,Cutaneous,0.05 %
DB00755,Cream,Cutaneous,0.050 g
DB00755,Cream,Cutaneous,0.1 %
DB00755,Cream,Topical,
DB00755,Cream,Topical,
DB00755,Cream,Topical,.025 %
DB00755,Cream,Topical,.05 %
DB00755,Cream,Topical,.1 %
DB00755,Cream,Topical,0.01 %
DB00755,Cream,Topical,0.01 % w/w
DB00755,Cream,Topical,0.02 %
DB00755,Cream,Topical,0.025 % w/w
DB00755,Cream,Topical,0.025 mg/1g
DB00755,Cream,Topical,0.025 %
DB00755,Cream,Topical,0.025 g
DB00755,Cream,Topical,0.025 %w/w
DB00755,Cream,Topical,0.0250 g
DB00755,Cream,Topical,0.04 g
DB00755,Cream,Topical,0.05 g
DB00755,Cream,Topical,0.05 %
DB00755,Cream,Topical,0.05 g/100g
DB00755,Cream,Topical,0.05 % w/w
DB00755,Cream,Topical,0.05 mg/1g
DB00755,Cream,Topical,0.05 %w/w
DB00755,Cream,Topical,0.050 g
DB00755,Cream,Topical,0.1 %
DB00755,Cream,Topical,0.1 mg/g
DB00755,Cream,Topical,0.1 % w/w
DB00755,Cream,Topical,0.1 g
DB00755,Cream,Topical,0.1 mg/1g
DB00755,Cream,Topical,0.2 mg/1g
DB00755,Cream,Topical,0.25 mg/1g
DB00755,Cream,Topical,0.25 mg/g
DB00755,Cream,Topical,0.25 g
DB00755,Cream,Topical,0.375 mg/1g
DB00755,Cream,Topical,0.5 mg
DB00755,Cream,Topical,0.5 MG/G
DB00755,Cream,Topical,0.5 mg/1g
DB00755,Cream,Topical,0.75 mg/1g
DB00755,Cream,Topical,0025 % W/W
DB00755,Cream,Topical,0025 MG/G
DB00755,Cream,Topical,0025 %
DB00755,Cream,Topical,1 mg/g
DB00755,Cream,Topical,1 mg/1g
DB00755,Cream,Topical,1.0 mg/1g
DB00755,Cream; kit; lotion,Topical,
DB00755,Emulsion,Topical,
DB00755,Gel,Cutaneous,
DB00755,Gel,Cutaneous,0.025 g
DB00755,Gel,Cutaneous,4.000 g
DB00755,Gel,Topical,
DB00755,Gel,Topical,
DB00755,Gel,Topical,.01 %
DB00755,Gel,Topical,.025 %
DB00755,Gel,Topical,0.01 %
DB00755,Gel,Topical,0.01 % w/w
DB00755,Gel,Topical,0.01 mg/1g
DB00755,Gel,Topical,0.0100 g
DB00755,Gel,Topical,0.025 % w/w
DB00755,Gel,Topical,0.025 mg/1g
DB00755,Gel,Topical,0.025 %
DB00755,Gel,Topical,0.025 g
DB00755,Gel,Topical,0.025 %
DB00755,Gel,Topical,0.04 % w/w
DB00755,Gel,Topical,0.04 mg/1g
DB00755,Gel,Topical,0.05 g/100g
DB00755,Gel,Topical,0.05 %
DB00755,Gel,Topical,0.05 g
DB00755,Gel,Topical,0.05 %w/w
DB00755,Gel,Topical,0.1 % w/w
DB00755,Gel,Topical,0.1 mg/1g
DB00755,Gel,Topical,0.1 %
DB00755,Gel,Topical,0.1 %w/w
DB00755,Gel,Topical,0.25 mg/1g
DB00755,Gel,Topical,0.25 %
DB00755,Gel,Topical,0.4 mg/1g
DB00755,Gel,Topical,0.5 mg/1g
DB00755,Gel,Topical,0.5 MG
DB00755,Gel,Topical,0.6 mg/1g
DB00755,Gel,Topical,0.8 mg/1g
DB00755,Gel,Topical,0025 %
DB00755,Gel,Topical,1 mg/1g
DB00755,Gel,Topical,1 mL/1g
DB00755,Gel,Topical,1 MG
DB00755,Gel,Topical,400 mL/1g
DB00755,Kit,Topical,
DB00755,Kit,Topical,0.25 mg/1g
DB00755,Kit,Topical,0.5 mg/1g
DB00755,Kit,Topical,1 mg/1g
DB00755,Liquid,Topical,.05 %
DB00755,Liquid,Topical,0.5 mg/1mL
DB00755,Lotion,Topical,
DB00755,Lotion,Topical,
DB00755,Lotion,Topical,0.05 g
DB00755,Lotion,Topical,0.05 % w/w
DB00755,Lotion,Topical,0.5 mg/1g
DB00755,Lotion,Topical,50 mg
DB00755,Powder,Not applicable,1 g/1g
DB00755,Solution,Cutaneous,5.000 g
DB00755,Solution,Topical,
DB00755,Solution,Topical,
DB00755,Solution,Topical,0.025 g
DB00755,Solution,Topical,0.025 %
DB00755,Solution,Topical,0.05 g
DB00755,Solution,Topical,0.05 %
DB00755,Solution,Topical,0.1 %
DB00755,Solution,Topical,0.5 MG/ML
DB00755,Solution,Topical,4 g/100g
DB00756,Emulsion,Topical,3 %
DB00756,Emulsion,Topical,30 mg/1mL
DB00756,Liquid,Topical,2 %
DB00756,Powder,Topical,
DB00756,Solution,,0.35 ml/100ml
DB00757,Injection,Intravenous,100 mg/5mL
DB00757,Injection,Intravenous,12.5 mg/0.625mL
DB00757,Injection,Intravenous,500 mg/25mL
DB00757,Solution,Intravenous,20 mg / mL
DB00757,Tablet,Oral,
DB00757,Tablet,Oral,100 mg
DB00757,Tablet,Oral,100.00 mg
DB00757,Tablet,Oral,50 mg
DB00757,"Tablet, film coated",Oral,100 mg/1
DB00757,"Tablet, film coated",Oral,50 mg/1
DB00758,,,75.000 mg
DB00758,Capsule,Oral,
DB00758,Kit,Oral,
DB00758,Tablet,Oral,
DB00758,Tablet,Oral,
DB00758,Tablet,Oral,300 mg/1
DB00758,Tablet,Oral,300 mg
DB00758,Tablet,Oral,75 mg/1
DB00758,Tablet,Oral,75 mg
DB00758,Tablet,Oral,75. mg
DB00758,Tablet,Oral,75.00 mg
DB00758,Tablet,Oral,75.000 MG
DB00758,Tablet,Oral,7500000 mg
DB00758,Tablet,Oral,97.830 mg
DB00758,Tablet,Oral,97.854 mg
DB00758,Tablet,Oral,97.857 mg
DB00758,Tablet,Oral,97.86 mg
DB00758,Tablet,Oral,97.875 mg
DB00758,Tablet,Oral,97.900 mg
DB00758,Tablet,Oral,98.000 mg
DB00758,"Tablet, coated",Oral,
DB00758,"Tablet, coated",Oral,75 mg
DB00758,"Tablet, coated",Oral,7500000 mg
DB00758,"Tablet, film coated",Oral,
DB00758,"Tablet, film coated",Oral,
DB00758,"Tablet, film coated",Oral,100 mg
DB00758,"Tablet, film coated",Oral,112.1 mg
DB00758,"Tablet, film coated",Oral,300 mg
DB00758,"Tablet, film coated",Oral,300 mg/1
DB00758,"Tablet, film coated",Oral,75 MG/100MG
DB00758,"Tablet, film coated",Oral,75 MG/75MG
DB00758,"Tablet, film coated",Oral,75 mg/mL
DB00758,"Tablet, film coated",Oral,75 mg/1
DB00758,"Tablet, film coated",Oral,75 mg
DB00758,"Tablet, film coated",Oral,75.00 mg
DB00758,"Tablet, film coated",Oral,97.87 Mg
DB00758,"Tablet, film coated",Oral,97.875 MG
DB00758,"Tablet, film coated",Oral,97.88 MG
DB00758,"Tablet, film coated",Oral,97.9 Mg
DB00758,"Tablet, film coated",Oral,97858 MG
DB00758,"Tablet, film coated",Oral,97875 MG
DB00758,"Tablet, film coated",Oral,98 MG
DB00759,,Dental,12.7 mg / piece
DB00759,Capsule,Oral,
DB00759,Capsule,Oral,
DB00759,Capsule,Oral,100 MG
DB00759,Capsule,Oral,250 mg/1
DB00759,Capsule,Oral,250 mg
DB00759,Capsule,Oral,250 mg / cap
DB00759,Capsule,Oral,250.000 mg
DB00759,Capsule,Oral,500 mg/1
DB00759,Capsule,Oral,500 mg
DB00759,"Capsule, coated",Oral,250 mg
DB00759,"Capsule, coated",Oral,500 mg
DB00759,Cream,Vaginal,
DB00759,Kit,Oral,
DB00759,Liquid,Oral,125 mg / 5 mL
DB00759,Ointment,Cutaneous,
DB00759,Ointment,Cutaneous,3 %
DB00759,Ointment,Ophthalmic,
DB00759,Ointment,Ophthalmic,
DB00759,Ointment,Ophthalmic,1 %
DB00759,Ointment,Ophthalmic,10 mg / g
DB00759,Ointment,Topical,0.03 mg/1mL
DB00759,Ointment,Topical,100 g
DB00759,Ointment,Topical,20 g
DB00759,Ointment,Topical,3 %
DB00759,Ointment,Topical,3 % w/w
DB00759,Ointment,Topical,3 g/100g
DB00759,Ointment,Topical,3 %w/w
DB00759,Ointment,Topical,30 mg/g
DB00759,Ointment,Topical,30 mg/1mL
DB00759,Ointment,Topical,30 mg/1g
DB00759,Ointment,Topical,50 g
DB00759,Pill,Oral,250 MG
DB00759,Powder,Not applicable,1 g/1g
DB00759,"Powder, for solution",Oral,
DB00759,"Powder, for solution",Oral,2 G/0.25G
DB00759,Solution / drops,,10 %
DB00759,Solution / drops,Ophthalmic,
DB00759,Spray,Topical,30 mg/1mL
DB00759,Suspension,Oral,
DB00759,Suspension,Oral,2.5 g
DB00759,Syrup,Oral,
DB00759,Syrup,Oral,125 mg/5mL
DB00759,Tablet,Oral,
DB00759,Tablet,Oral,250 mg
DB00759,Tablet,Oral,250.000 mg
DB00759,"Tablet, coated",Oral,250 mg
DB00759,"Tablet, film coated",Oral,250 mg/1
DB00759,"Tablet, film coated",Oral,250 mg
DB00759,"Tablet, film coated",Oral,500 mg
DB00759,"Tablet, film coated",Oral,500 mg/1
DB00759,"Tablet, sugar coated",Oral,250 mg
DB00760,Injection,Intravenous,
DB00760,Injection,Intravenous,0.5 g
DB00760,Injection,Intravenous,1 g/30mL
DB00760,Injection,Intravenous,1 g
DB00760,Injection,Intravenous,1 g/20mL
DB00760,Injection,Intravenous,2 g/1
DB00760,Injection,Intravenous,250 mg
DB00760,Injection,Intravenous,500 mg/20mL
DB00760,Injection,Intravenous,500 mg
DB00760,"Injection, powder, for solution",Intramuscular; Intravenous,500 mg
DB00760,"Injection, powder, for solution",Intramuscular; Intravenous,50000000 mg
DB00760,"Injection, powder, for solution",Intravenous,
DB00760,"Injection, powder, for solution",Intravenous,
DB00760,"Injection, powder, for solution",Intravenous,0.5 g
DB00760,"Injection, powder, for solution",Intravenous,1 g/20mL
DB00760,"Injection, powder, for solution",Intravenous,1 g/30mL
DB00760,"Injection, powder, for solution",Intravenous,1 g/1
DB00760,"Injection, powder, for solution",Intravenous,1 g/vial
DB00760,"Injection, powder, for solution",Intravenous,1 g
DB00760,"Injection, powder, for solution",Intravenous,1000 mg
DB00760,"Injection, powder, for solution",Intravenous,100000 g
DB00760,"Injection, powder, for solution",Intravenous,100000000 mg
DB00760,"Injection, powder, for solution",Intravenous,2 g/1
DB00760,"Injection, powder, for solution",Intravenous,500 mg
DB00760,"Injection, powder, for solution",Intravenous,500 mg/20mL
DB00760,"Injection, powder, for solution",Intravenous,500 mg/1
DB00760,"Injection, powder, for solution",Intravenous,500 mg/10mL
DB00760,"Injection, powder, for solution",Intravenous; Parenteral,1000 MG
DB00760,"Injection, powder, for solution",Intravenous; Parenteral,1000 MG/20ML
DB00760,"Injection, powder, for solution",Intravenous; Parenteral,500 MG
DB00760,"Injection, powder, for solution",Intravenous; Parenteral,500 MG/10ML
DB00760,"Injection, powder, for solution",Parenteral,
DB00760,"Injection, powder, for solution",Parenteral,0.5 mg/ml
DB00760,"Injection, powder, for solution",Parenteral,0.5 G
DB00760,"Injection, powder, for solution",Parenteral,1 mg
DB00760,"Injection, powder, for solution",Parenteral,1 G
DB00760,"Injection, powder, for solution",Parenteral,1.32 g
DB00760,"Injection, powder, for solution",Parenteral,1.32 mg
DB00760,"Injection, powder, for solution",Parenteral,1.38 g
DB00760,"Injection, powder, for solution",Parenteral,1000 MG
DB00760,"Injection, powder, for solution",Parenteral,1371 mg
DB00760,"Injection, powder, for solution",Parenteral,2 G
DB00760,"Injection, powder, for solution",Parenteral,2000 mg
DB00760,"Injection, powder, for solution",Parenteral,500 mg/1vial
DB00760,"Injection, powder, for solution",Parenteral,500 mg
DB00760,"Injection, powder, for solution",Parenteral,728 mg
DB00760,"Injection, powder, lyophilized, for solution",Intravenous,1 g
DB00760,"Injection, powder, lyophilized, for solution",Intravenous,1000 mg
DB00760,"Injection, solution",Intravenous,1 g
DB00760,"Injection, solution",Intravenous,1 g/50mL
DB00760,"Injection, solution",Intravenous,1000 mg
DB00760,"Injection, solution",Intravenous,500 mg
DB00760,"Injection, solution",Intravenous,500 mg/50mL
DB00760,Powder,,500 mg/1vial
DB00760,Powder,Parenteral,1 g
DB00760,Powder,Parenteral,1000 mg
DB00760,Powder,Parenteral,500 mg
DB00760,"Powder, for solution",Intravenous,
DB00760,"Powder, for solution",Intravenous,1 g / vial
DB00760,"Powder, for solution",Intravenous,1000 MG/100ML
DB00760,"Powder, for solution",Intravenous,250 MG/100ML
DB00760,"Powder, for solution",Intravenous,500 mg / vial
DB00760,"Powder, for solution",Intravenous,500 MG/100ML
DB00760,Solution,Intravenous,1.000 g
DB00760,Solution,Intravenous,1.14 g
DB00760,Solution,Intravenous,1140.950 mg
DB00760,Solution,Intravenous,1352.000 mg
DB00760,Solution,Intravenous,500 mg
DB00760,Solution,Intravenous,500.0 mg
DB00760,Solution,Intravenous,500.00 mg
DB00760,Solution,Intravenous,500.000 mg
DB00760,Solution,Intravenous,570.000 mg
DB00760,Solution,Intravenous,570.300 mg
DB00760,Solution,Intravenous,570.50 mg
DB00760,Solution,Parenteral,1 g
DB00760,Solution,Parenteral,1.00 g
DB00760,Solution,Parenteral,1.000 g
DB00760,Solution,Parenteral,1140.980 mg
DB00760,Solution,Parenteral,500 mg
DB00760,Solution,Parenteral,500.00 mg
DB00760,Solution,Parenteral,500.000 mg
DB00761,Aerosol,Oral,
DB00761,"Aerosol, spray",Oral,
DB00761,Capsule,Oral,
DB00761,Capsule,Oral,
DB00761,Capsule,Oral,600 mg/1
DB00761,Capsule,Oral,750 mg/1
DB00761,"Capsule, coated, extended release",Oral,10 meq/1
DB00761,"Capsule, coated, extended release",Oral,8 meq/1
DB00761,"Capsule, delayed release",Oral,600 mg
DB00761,"Capsule, extended release",Oral,10 meq/1
DB00761,"Capsule, extended release",Oral,600 mg/1
DB00761,"Capsule, extended release",Oral,600 mg / cap
DB00761,"Capsule, extended release",Oral,600 mg
DB00761,"Capsule, extended release",Oral,750 mg / src
DB00761,"Capsule, extended release",Oral,750 mg/1
DB00761,"Capsule, extended release",Oral,8 meq/1
DB00761,"Capsule, liquid filled; kit; tablet",Oral,
DB00761,Concentrate,Intravenous drip,
DB00761,Concentrate; kit; solution,Ophthalmic,
DB00761,"Cream; kit; liquid; ointment; tablet; tablet, chewable; tablet, film coated",Oral; Topical,
DB00761,Douche,Vaginal,
DB00761,Elixir,Oral,10 g
DB00761,Elixir,Oral,500 mg/5ml
DB00761,Emulsion,Intravenous,
DB00761,Emulsion,Intravenous,13.000 g
DB00761,Emulsion,Intravenous,3 g
DB00761,Emulsion,Intravenous,4 g
DB00761,Emulsion,Parenteral,
DB00761,Emulsion,Parenteral,20.000 g
DB00761,Emulsion,Topical,
DB00761,For solution,Oral,1.5 g/1.54g
DB00761,For solution,Oral,1.5 g/1.56g
DB00761,For solution,Oral,1.5 g/1.58g
DB00761,For solution,Oral,3 g/3.16g
DB00761,Granule,,
DB00761,"Granule, effervescent",Oral,
DB00761,"Granule, for solution",Oral,
DB00761,"Granule, for solution",Oral,64 g
DB00761,Injection,Intrathecal,
DB00761,Injection,Intravenous,
DB00761,Injection,Intravenous,0.027 % w/v
DB00761,Injection,Intravenous,0.21 g/100ml
DB00761,Injection,Intravenous,1.49 g/50ml
DB00761,Injection,Intravenous,1.6 g/l
DB00761,Injection,Intravenous,10 % w/v
DB00761,Injection,Intravenous,10 meq/50mL
DB00761,Injection,Intravenous,10 meq/100mL
DB00761,Injection,Intravenous,14.9 %
DB00761,Injection,Intravenous,14.9 mg/1mL
DB00761,Injection,Intravenous,149 mg/1mL
DB00761,Injection,Intravenous,15 %
DB00761,Injection,Intravenous,150 g/1000mL
DB00761,Injection,Intravenous,20 meq/100mL
DB00761,Injection,Intravenous,20 mg/100ml
DB00761,Injection,Intravenous,20 meq/50mL
DB00761,Injection,Intravenous,29.8 mg/1mL
DB00761,Injection,Intravenous,30 mg/100ml
DB00761,Injection,Intravenous,40 meq/100mL
DB00761,Injection,Intravenous,50 g/L
DB00761,Injection,Intravenous,7.45 g/100ml
DB00761,Injection,Intravenous,7.45 %
DB00761,Injection,Intravenous,7.45 mg/1mL
DB00761,Injection,Intravenous,7.46 %
DB00761,Injection,Intravenous,746 mg/50ml
DB00761,Injection,Intravenous,746 mg/100ml
DB00761,Injection,Other,
DB00761,Injection,Other,16 mmol/20ml
DB00761,Injection,Parenteral,
DB00761,Injection,Parenteral,1.49 g
DB00761,Injection,Parenteral,2.24 g
DB00761,Injection,Parenteral,2.98 g
DB00761,Injection,Parenteral,74.6 mg
DB00761,Injection,Parenteral,746 mg
DB00761,"Injection, emulsion",Intravenous,
DB00761,"Injection, emulsion; injection, solution",Intravenous,
DB00761,"Injection, solution",Hemodialysis; Intravenous,
DB00761,"Injection, solution",Intra-arterial,
DB00761,"Injection, solution",Intravenous,
DB00761,"Injection, solution",Intravenous,
DB00761,"Injection, solution",Intravenous,10 meq/100mL
DB00761,"Injection, solution",Intravenous,14.9 g/1000mL
DB00761,"Injection, solution",Intravenous,200 meq/1000mL
DB00761,"Injection, solution",Intravenous,22.4 g/1000mL
DB00761,"Injection, solution",Intravenous,22.5 %
DB00761,"Injection, solution",Intravenous,225 mg/1ml
DB00761,"Injection, solution",Intravenous,29.8 g/1000mL
DB00761,"Injection, solution",Intravenous,30 meq/100mL
DB00761,"Injection, solution",Intravenous,400 meq/1000mL
DB00761,"Injection, solution",Intravenous,7.46 g/1000mL
DB00761,"Injection, solution",Intravenous,7.5 %
DB00761,"Injection, solution",Intravenous,75 mg/1ml
DB00761,"Injection, solution",Irrigation,
DB00761,"Injection, solution",Parenteral,
DB00761,"Injection, solution",Parenteral,
DB00761,"Injection, solution, concentrate",Intravenous,
DB00761,"Injection, solution, concentrate",Intravenous,
DB00761,"Injection, solution, concentrate",Intravenous,0.15 g/1mL
DB00761,"Injection, solution, concentrate",Intravenous,149 mg/1mL
DB00761,"Injection, solution, concentrate",Intravenous,15 %
DB00761,"Injection, solution, concentrate",Intravenous,2 MEQ/ML
DB00761,"Injection, solution, concentrate",Intravenous,2 meq/1mL
DB00761,"Injection, solution, concentrate",Intravenous,3 MEQ/ML
DB00761,"Injection, solution, concentrate",Intravenous,74.5 mg/ml
DB00761,"Injection, solution, concentrate",Oral,
DB00761,"Injection, solution, concentrate",Parenteral,14.9 g/100mL
DB00761,Irrigant,Irrigation,
DB00761,Kit,Hemodialysis,
DB00761,Kit,Oral,
DB00761,"Kit; powder, for solution",Oral,
DB00761,"Kit; powder, for solution; tablet, delayed release",Oral,
DB00761,Kit; solution,Intraocular,
DB00761,Kit; solution,Intraocular; Irrigation,
DB00761,Kit; solution,Oral,
DB00761,Liquid,,
DB00761,Liquid,Buccal,
DB00761,Liquid,Hemodialysis,
DB00761,Liquid,Intraocular,
DB00761,Liquid,Intravenous,
DB00761,Liquid,Intravenous,149 mg / mL
DB00761,Liquid,Intravenous,150 mg / mL
DB00761,Liquid,Intravenous,2 mEq / mL
DB00761,Liquid,Intravenous,22.4 mg / mL
DB00761,Liquid,Irrigation,
DB00761,Liquid,Ophthalmic,
DB00761,Liquid,Oral,
DB00761,Liquid,Oral,10 meq/15mL
DB00761,Liquid,Oral,10 %
DB00761,Liquid,Oral,100 mg/1mL
DB00761,Liquid,Oral,20 meq/15mL
DB00761,Liquid,Oral,40 meq/15mL
DB00761,Liquid,Oral,40 meq/30mL
DB00761,Liquid,Oral,750 mg / 15 mL
DB00761,Patch,Topical,
DB00761,Powder,Not applicable,50 kg/50kg
DB00761,Powder,Oral,
DB00761,Powder,Oral,105.000 g
DB00761,Powder,Oral,12.5 g / vial
DB00761,Powder,Oral,13 g / vial
DB00761,Powder,Oral,15.26 g / vial
DB00761,Powder,Oral,20 g
DB00761,Powder,Oral,20 meq/1.5g
DB00761,Powder,Oral,238.33 g
DB00761,Powder,Oral,25 g / vial
DB00761,Powder,Oral,6.2 g / pck
DB00761,Powder,Oral,7.65 g / vial
DB00761,"Powder, for solution",Hemodialysis,7.55 g / vial
DB00761,"Powder, for solution",Intraocular,
DB00761,"Powder, for solution",Nasogastric,
