drugbank_id,entity_type,name,url,company,generic_flag
DB00085,brand,Cotazym,,Organon,
DB00085,brand,Kreon,,,
DB00085,brand,Ku-Zyme,,Koichi,
DB00085,brand,Pancrease,,Ortho-McNeil,
DB00085,brand,Ultrase,,Axcan Scandipharm,
DB00085,brand,Ultresa (delayed-release enteric coated capsules),,APTALIS PHARMA US,
DB00085,brand,Viokace (tablets),,APTALIS PHARMA US,
DB00085,brand,Zymase,,Organon,
DB00086,packager,Pfizer Inc.,http://www.pfizer.com,,
DB00087,packager,Bayer Healthcare,http://www.bayerhealthcare.com,,
DB00087,packager,Boehringer Ingelheim Ltd.,http://www.boehringer-ingelheim.com,,
DB00087,packager,Genzyme Inc.,http://www.genzyme.ca,,
DB00087,packager,ILEX Pharmaceuticals LP,,,
DB00088,packager,Cardinal Health,http://www.cardinal.com,,
DB00088,packager,Genzyme Inc.,http://www.genzyme.ca,,
DB00088,packager,Oso Biopharmaceuticals Manufacturing LLC,,,
DB00088,manufacturer,Genzyme corp,,,false
DB00089,packager,EUSA Pharma Inc.,http://www.eusapharma.com,,
DB00089,brand,ProstaScint,,Cytogen Corp.,
DB00090,packager,BioMarin Pharmaceuticals Inc.,http://www.bmrn.com,,
DB00090,packager,Genzyme Inc.,http://www.genzyme.ca,,
DB00090,packager,Hollister-Stier Laboratories LLC,http://www.hollisterstier.com,,
DB00091,packager,Abbott Laboratories Ltd.,http://www.abbott.com,,
DB00091,packager,Allergan Inc.,http://www.allergan.com,,
DB00091,packager,Amerisource Health Services Corp.,http://www.amerisourcebergen.com,,
DB00091,packager,Apotex Inc.,http://www.apotex.com,,
DB00091,packager,Banner Pharmacaps Inc.,http://www.banpharm.com,,
DB00091,packager,Bedford Labs,http://www.bedfordlabs.com,,
DB00091,packager,Ben Venue Laboratories Inc.,http://www.benvenue.com,,
DB00091,packager,Cardinal Health,http://www.cardinal.com,,
DB00091,packager,Catalent Pharma Solutions,http://www.catalent.com,,
DB00091,packager,Draxis Specialty Pharmaceuticals Inc.,http://www.draxispharma.com,,
DB00091,packager,Eon Labs,,,
DB00091,packager,Ivax Pharmaceuticals,,,
DB00091,packager,Lake Erie Medical and Surgical Supply,,,
DB00091,packager,Medisca Inc.,http://www.medisca.com,,
DB00091,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB00091,packager,Novartis AG,http://www.novartis.com,,
DB00091,packager,Paddock Labs,http://www.paddocklabs.com,,
DB00091,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00091,packager,Pliva Inc.,http://www.pliva.com,,
DB00091,packager,R.P. Scherer GmbH and Co. KG,http://www.rpscherer.de,,
DB00091,packager,Sandhills Packaging Inc.,http://www.sandhillspackaging.com,,
DB00091,packager,Sangstat Medical Corp.,,,
DB00091,packager,Santec Chemicals Corp.,http://www.santecchemcorp.com,,
DB00091,packager,Swiss Caps Ag,http://www.swisscaps.com,,
DB00091,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB00091,packager,Torpharm Inc.,,,
DB00091,packager,Watson Pharmaceuticals,http://www.watson.com,,
DB00091,packager,Wockhardt Ltd.,http://www.wockhardtin.com,,
DB00091,manufacturer,Apotex inc,,,true
DB00091,manufacturer,Ivax pharmaceuticals inc sub teva pharmaceuticals usa,,,true
DB00091,manufacturer,Pliva inc,,,true
DB00091,manufacturer,Sandoz inc,,,true
DB00091,manufacturer,Abbott laboratories,,,false
DB00091,manufacturer,Novartis pharmaceuticals corp,,,false
DB00091,manufacturer,Allergan inc,,,false
DB00091,manufacturer,Bedford laboratories div ben venue laboratories inc,,,true
DB00091,manufacturer,Pharmaforce inc,,,true
DB00091,manufacturer,Novex pharma,,,true
DB00091,manufacturer,Watson laboratories inc,,,true
DB00091,manufacturer,Wockhardt eu operations (swiss) ag,,,true
DB00091,brand,Sangcya,,Sangstat Medical Corp.,
DB00091,brand,Verkazia,,Santen Inc.,
DB00092,packager,Astellas Pharma Inc.,http://www.astellas.com,,
DB00092,packager,Ben Venue Laboratories Inc.,http://www.benvenue.com,,
DB00092,packager,Pierre Fabre,http://www.pierre-fabre.com,,
DB00094,packager,Cardinal Health,http://www.cardinal.com,,
DB00094,packager,Draxis Specialty Pharmaceuticals Inc.,http://www.draxispharma.com,,
DB00094,packager,Ferring Pharmaceuticals Inc.,http://www.ferring.com,,
DB00094,packager,Instituto Massone SA,http://www.massone.com,,
DB00094,packager,Merck Serono SPA,http://www.merckserono.net,,
DB00094,packager,North America Genescience LLC,,,
DB00094,packager,Organon Pharmaceuticals,http://www.organonshop.com,,
DB00094,packager,Serono SA,http://www.merckserono.net,,
DB00094,packager,Vetter Pharma Fertigung GmbH and Co. KG,http://www.vetter-pharma.com,,
DB00094,manufacturer,Serono laboratories inc,,,false
DB00094,manufacturer,Ferring pharmaceuticals inc,,,false
DB00094,brand,Fertinex,,Serono S.A.,
DB00094,brand,Metrodin,,Serum Inst.,
DB00095,packager,Genentech Inc.,http://www.gene.com,,
DB00095,brand,Xanelim,,,
DB00097,packager,EMD Canada Inc.,http://www.emdcanada.com,,
DB00097,packager,Ferring Pharmaceuticals Inc.,http://www.ferring.com,,
DB00097,packager,Merck KGaA,http://www.merck.de,,
DB00097,packager,Organon Pharmaceuticals,http://www.organonshop.com,,
DB00097,manufacturer,Emd serono inc,,,false
DB00097,manufacturer,Ferring pharmaceuticals inc,,,false
DB00097,manufacturer,App pharmaceuticals llc,,,false
DB00097,manufacturer,Bel mar laboratories inc,,,false
DB00097,manufacturer,Bristol myers squibb,,,false
DB00097,manufacturer,Organon usa inc,,,false
DB00097,brand,Profasi,,Serono S.A.,
DB00098,packager,Genzyme Inc.,http://www.genzyme.ca,,
DB00098,brand,ATG Fresenius,,Fresenius,
DB00098,brand,ATG-Fresenius,,Fresenius SE,
DB00098,brand,ATG-Fresenius S,,Fresenius SE,
DB00099,packager,Amgen Inc.,http://www.amgen.com,,
DB00099,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00099,brand,Biocilin,,,
DB00099,brand,Biofigran,,,
DB00099,brand,Biofilgran,,,
DB00099,brand,Endufil,,,
DB00099,brand,Filatil,,,
DB00099,brand,Filgen,,,
DB00099,brand,Gran,,,
DB00099,brand,Granulokine,,,
DB00099,brand,Grimatin,,,
DB00099,brand,Inmunef,,,
DB00099,brand,Jiexin,,,
DB00099,brand,Leucogen,,,
DB00099,brand,Leucostim,,,
DB00099,brand,Macroleuco,,,
DB00099,brand,Neukine,,,
DB00099,brand,Neutromax,,,
DB00099,brand,Neutroval,,,
DB00099,brand,Neutroval,,Sicor Biotech,
DB00099,brand,Recombicyte,,,
DB00099,brand,SciLocyte,,,
DB00099,brand,Tevagastrim,,,
DB00099,brand,White-C,,,
DB00099,brand,Zarzio,,,
DB00100,packager,CSL Behring LLC,http://www.cslbehring.com,,
DB00100,packager,Grifols SA,http://www.grifols.com,,
DB00100,packager,Hospira Inc.,http://www.hospira.com,,
DB00100,packager,Wyeth Pharmaceuticals,http://www.wyeth.com,,
DB00102,packager,Janssen-Ortho Inc.,http://www.janssen-ortho.com,,
DB00102,packager,McNeil Laboratories,,,
DB00102,packager,OMJ Pharmaceuticals,,,
DB00102,packager,Ortho Mcneil Janssen Pharmaceutical Inc.,http://www.ortho-mcneil.com,,
DB00102,packager,Ortho-McNeil-Janssen Pharmaceuticals Inc.,http://www.ortho-mcneil.com,,
DB00103,packager,Genzyme Inc.,http://www.genzyme.ca,,
DB00103,packager,Shire Inc.,http://www.shire.com,,
DB00104,packager,APP Pharmaceuticals,http://www.apppharma.com,,
DB00104,packager,Bachem Inc.,http://www.bachem.com,,
DB00104,packager,Bedford Labs,http://www.bedfordlabs.com,,
DB00104,packager,Ben Venue Laboratories Inc.,http://www.benvenue.com,,
DB00104,packager,Novartis AG,http://www.novartis.com,,
DB00104,packager,Polfa,http://www.polfa.pl,,
DB00104,packager,Sandoz,http://www.sandoz.ca,,
DB00104,packager,Sicor Pharmaceuticals,,,
DB00104,packager,Solvay Pharmaceuticals,http://global.abbottgrowth.com,,
DB00104,packager,Sun Pharmaceutical Industries Ltd.,http://www.sunpharma.com,,
DB00104,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB00104,manufacturer,App pharmaceuticals llc,,,true
DB00104,manufacturer,Bedford laboratories div ben venue laboratories inc,,,true
DB00104,manufacturer,Sun pharmaceutical industries ltd,,,true
DB00104,manufacturer,Teva parenteral medicines inc,,,true
DB00104,manufacturer,Novartis pharmaceuticals corp,,,false
DB00104,brand,Sandostatin LAR,,Novartis Pharmaceuticals,
DB00105,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00105,packager,Schering Corp.,http://www.schering.de,,
DB00105,packager,Schering-Plough Inc.,http://www.schering-plough.ca,,
DB00105,brand,Locteron,,,
DB00105,brand,Viraferon,,Schering-Plough,
DB00106,packager,Baxter International Inc.,http://www.baxter.com,,
DB00106,packager,Fisher Clinical Services Inc.,http://www.fisherclinicalservices.com,,
DB00106,manufacturer,Speciality european pharma ltd,,,false
DB00106,brand,Plenaxis,,Praecis Pharmaceuticals,
DB00107,packager,APP Pharmaceuticals,http://www.apppharma.com,,
DB00107,packager,BAM Biotech,http://www.bambio.com,,
DB00107,packager,Baxter International Inc.,http://www.baxter.com,,
DB00107,packager,Bimeda Inc.,http://www.bimeda.com,,
DB00107,packager,Cardinal Health,http://www.cardinal.com,,
DB00107,packager,Central Admixture Pharmacy Services,http://www.capspharmacy.com,,
DB00107,packager,Gallipot,http://www.gallipot.com,,
DB00107,packager,Gland Pharma Ltd.,http://www.glandpharma.com,,
DB00107,packager,Hikma Pharmaceuticals,http://www.hikma.com,,
DB00107,packager,JHP Pharmaceuticals LLC,http://www.jhppharma.com,,
DB00107,packager,Monarch Pharmacy,http://www.monarch-pharmacy.co.uk,,
DB00107,packager,MWI Veterinary Supply Co.,http://www.mwivet.com,,
DB00107,packager,Osburn Drug Co.,,,
DB00107,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB00107,packager,Pharmakon,,,
DB00107,packager,Pharmedium,http://www.pharmedium.com,,
DB00107,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB00107,packager,Vedco Inc.,http://www.vedco.com,,
DB00107,packager,Watson Pharmaceuticals,http://www.watson.com,,
DB00107,manufacturer,App pharmaceuticals llc,,,true
DB00107,manufacturer,Baxter healthcare corp anesthesia critical care,,,true
DB00107,manufacturer,Teva parenteral medicines inc,,,true
DB00107,manufacturer,Abbott laboratories pharmaceutical products div,,,false
DB00107,manufacturer,Jhp pharmaceuticals llc,,,false
DB00107,manufacturer,Novartis pharmaceuticals corp,,,false
DB00108,packager,Biogen Idec Inc.,http://www.biogenidec.com,,
DB00108,packager,Elan Pharmaceuticals Inc.,http://www.elan.com,,
DB00108,packager,Hospira Inc.,http://www.hospira.com,,
DB00108,brand,Antegren,,,
DB00109,packager,F Hoffmann La Roche Ltd.,http://www.roche.com,,
DB00109,packager,F Hoffmann-La Roche Ltd.,http://www.roche.com,,
DB00109,packager,Gilead Sciences Inc.,http://www.gilead.com,,
DB00109,packager,Pharmacia Inc.,http://www.pharmaciaupjohn.com,,
DB00109,manufacturer,Hoffmann la roche inc,,,false
DB00110,packager,Abbott Laboratories Ltd.,http://www.abbott.com,,
DB00110,packager,Medimmune Inc.,http://www.medimmune.com,,
DB00111,packager,F Hoffmann La Roche Ltd.,http://www.roche.com,,
DB00111,packager,F Hoffmann-La Roche Ltd.,http://www.roche.com,,
DB00112,packager,F Hoffmann-La Roche Ltd.,http://www.roche.com,,
DB00112,packager,Genentech Inc.,http://www.gene.com,,
DB00112,manufacturer,Roche Pharmaceuticals,,,false
DB00114,packager,Pamlab LLC,http://www.pamlab.com,,
DB00114,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00114,packager,Red River Pharma Manufacturing,,,
DB00114,brand,Biosechs,,,
DB00114,brand,Himitan,,,
DB00114,brand,Vitazechs,,,
DB00115,packager,American Regent,http://www.americanregent.com,,
DB00115,packager,APP Pharmaceuticals,http://www.apppharma.com,,
DB00115,packager,Baxter International Inc.,http://www.baxter.com,,
DB00115,packager,Bayer Healthcare,http://www.bayerhealthcare.com,,
DB00115,packager,C.O. Truxton Inc.,,,
DB00115,packager,Cardinal Health,http://www.cardinal.com,,
DB00115,packager,Carlisle Laboratories Inc.,,,
DB00115,packager,Central Pharmaceuticals,http://www.central-pharma.com,,
DB00115,packager,Chain Drug,http://www.chaindrug.com,,
DB00115,packager,Choice Rx Ltd.,http://www.choicerx.us,,
DB00115,packager,Clint Pharmaceutical Inc.,http://www.clintpharmaceuticals.com,,
DB00115,packager,CVS Pharmacy,http://www.cvs.com,,
DB00115,packager,Darby Dental Supply Co. Inc.,http://www.darbydental.com,,
DB00115,packager,General Injectables and Vaccines Inc.,http://www.giv.com,,
DB00115,packager,Gonberetica,,,
DB00115,packager,Gyn Nutriment Pharmacology,,,
DB00115,packager,H and H Laboratories,http://www.hhlabs.com,,
DB00115,packager,International Ethical Labs Inc.,http://www.intetlab.com,,
DB00115,packager,Ivax Pharmaceuticals,,,
DB00115,packager,Keene Pharmaceuticals Inc.,,,
DB00115,packager,Luitpold Pharmaceuticals Inc.,http://www.luitpold.com,,
DB00115,packager,Major Pharmaceuticals,http://www.majorpharmaceuticals.com,,
DB00115,packager,Martica Enterprises Inc.,,,
DB00115,packager,Martin Surgical Supply,,,
DB00115,packager,Mason Distributors,,,
DB00115,packager,Mckesson Corp.,http://www.mckesson.com,,
DB00115,packager,MDRNA Inc.,http://www.marinabio.com,,
DB00115,packager,Merck & Co.,http://www.merck.com,,
DB00115,packager,Merit Pharmaceuticals,http://www.meritpharm.com,,
DB00115,packager,National Pharmaceuticals,,,
DB00115,packager,National Vitamin Company,http://www.nationalvitamin.com,,
DB00115,packager,Neuman Distributors Inc.,,,
DB00115,packager,Par Pharmaceuticals,http://www.parpharm.com,,
DB00115,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00115,packager,Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,,
DB00115,packager,Primedics Laboratories,,,
DB00115,packager,Rite Aid Corp.,http://www.riteaid.com,,
DB00115,packager,Rugby Laboratories,http://www.rugbylaboratories.com,,
DB00115,packager,Spectrum Pharmaceuticals,http://www.spectrumpharm.com,,
DB00115,packager,Sunmark,http://www.sunmarkbrand.com,,
DB00115,packager,Torrance Co.,http://www.torranceco.com,,
DB00115,packager,Vitaline Corp.,,,
DB00115,packager,Walgreen Co.,http://www.walgreens.com,,
DB00115,manufacturer,Par pharmaceutical inc,,,false
DB00115,manufacturer,Pharmacia and upjohn co,,,false
DB00115,manufacturer,Eli lilly and co,,,false
DB00115,manufacturer,Watson laboratories inc,,,false
DB00115,manufacturer,Abraxis pharmaceutical products,,,true
DB00115,manufacturer,Akorn inc,,,true
DB00115,manufacturer,App pharmaceuticals llc,,,true
DB00115,manufacturer,Baxter healthcare corp anesthesia and critical care,,,true
DB00115,manufacturer,Bioniche pharma usa llc,,,true
DB00115,manufacturer,Dell laboratories inc,,,true
DB00115,manufacturer,Luitpold pharmaceuticals inc,,,true
DB00115,manufacturer,Sanofi aventis us llc,,,true
DB00115,manufacturer,Solopak medical products inc,,,true
DB00115,manufacturer,Warner chilcott inc,,,true
DB00115,manufacturer,Wyeth ayerst laboratories,,,true
DB00115,manufacturer,Merck and co inc,,,false
DB00115,manufacturer,Bel mar laboratories inc,,,false
DB00115,manufacturer,Bristol myers squibb co,,,false
DB00115,manufacturer,Savage laboratories inc div altana inc,,,false
DB00115,manufacturer,Bayer healthcare pharmaceuticals inc,,,false
DB00115,manufacturer,West ward pharmaceutical corp,,,true
DB00115,manufacturer,Bracco diagnostics inc,,,false
DB00115,brand,Bedodeka,,Teva,
DB00115,brand,Bedoz,,,
DB00115,brand,Berubigen,,Upjohn,
DB00115,brand,Betalin,,Lilly,
DB00115,brand,Cobione,,MSD,
DB00115,brand,Cobolin-M,,,
DB00115,brand,Crystamine,,,
DB00115,brand,Cyanoject,,,
DB00115,brand,Cyomin,,,
DB00115,brand,Cytakon,,GlaxoSmithKline,
DB00115,brand,Cytamen,,GlaxoSmithKline,
DB00115,brand,Dicopac,,,
DB00115,brand,Neuroforte-R,,,
DB00115,brand,Primabalt,,,
DB00115,brand,Vitabee 12,,,
DB00117,packager,Amend,,,
DB00117,packager,Novo Nordisk Inc.,http://www.novonordisk.com,,
DB00118,packager,CVS Pharmacy,http://www.cvs.com,,
DB00118,packager,Pharmavite,http://www.pharmavite.com,,
DB00118,brand,Donamet,,,
DB00118,brand,Sam-Sulfate,,Natrol,
DB00118,brand,SAMe,,,
DB00118,brand,SAMe Rx-Mood,,Nature's Plus,
DB00120,packager,Magno-Humphries Laboratories,http://www.magno-humphries.com,,
DB00121,packager,21st Century Healthcare Inc.,http://www.21stcenturyvitamins.com,,
DB00121,packager,Amend,,,
DB00121,packager,Ivax Pharmaceuticals,,,
DB00121,packager,Magno-Humphries Laboratories,http://www.magno-humphries.com,,
DB00121,packager,Mason Distributors,,,
DB00121,packager,Mckesson Corp.,http://www.mckesson.com,,
DB00121,packager,Medisca Inc.,http://www.medisca.com,,
DB00121,packager,Merz Pharmaceuticals LLC,http://www.merz.com,,
DB00121,packager,Nutrition 21 Inc.,http://www.nutrition21.com,,
DB00121,brand,Appearex,,,
DB00121,brand,Biodermatin,,,
DB00121,brand,Bioepiderm,,,
DB00121,brand,Meribin,,,
DB00121,brand,Nail-ex,,,
DB00122,packager,Abbott Laboratories Ltd.,http://www.abbott.com,,
DB00122,packager,Amend,,,
DB00122,packager,Caraco Pharmaceutical Labs,http://www.caraco.com,,
DB00122,packager,Cypress Pharmaceutical Inc.,http://www.cypressrx.com,,
DB00122,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB00122,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB00122,packager,Fournier Pharma Inc.,,,
DB00122,packager,Heartland Repack Services LLC,,,
DB00122,packager,Kaiser Foundation Hospital,,,
DB00122,packager,Key Co.,,,
DB00122,packager,Major Pharmaceuticals,http://www.majorpharmaceuticals.com,,
DB00122,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB00122,packager,Pharmaceutical Utilization Management Program VA Inc.,,,
DB00122,packager,Pliva Inc.,http://www.pliva.com,,
DB00122,packager,Purdue Pharma LP,http://www.purduepharma.com,,
DB00122,packager,Sandhills Packaging Inc.,http://www.sandhillspackaging.com,,
DB00122,packager,Silarx Pharmaceuticals,http://www.silarx.com,,
DB00122,packager,United Research Laboratories Inc.,http://www.urlpharma.com,,
DB00123,packager,Basic Organics,http://www.basicorganics.com,,
DB00123,packager,CVS Pharmacy,http://www.cvs.com,,
DB00123,packager,Gilead Sciences Inc.,http://www.gilead.com,,
DB00123,packager,Longs Drug Store,http://www.longs.com,,
DB00123,packager,Lundbeck Inc.,http://www.lundbeckinc.com,,
DB00123,packager,Marlex Pharmaceuticals,http://www.marlexpharm.com,,
DB00123,packager,Medisca Inc.,http://www.medisca.com,,
DB00123,packager,Rite Aid Corp.,http://www.riteaid.com,,
DB00123,packager,Rugby Laboratories,http://www.rugbylaboratories.com,,
DB00123,packager,Walgreen Co.,http://www.walgreens.com,,
DB00125,packager,21st Century Healthcare Inc.,http://www.21stcenturyvitamins.com,,
DB00125,packager,Amend,,,
DB00125,packager,Hospira Inc.,http://www.hospira.com,,
DB00125,packager,Key Co.,,,
DB00125,packager,Major Pharmaceuticals,http://www.majorpharmaceuticals.com,,
DB00125,packager,Pharmacia Inc.,http://www.pharmaciaupjohn.com,,
DB00125,packager,Professional Co.,,,
DB00125,manufacturer,Pharmacia and upjohn co,,,false
DB00125,brand,R-Gene 10,,Pharmacia Corp.,
DB00126,packager,American Regent,http://www.americanregent.com,,
DB00126,packager,American Therapeutics Medicines Inc.,,,
DB00126,packager,Bergen Brunswig,http://www.bergenbrunswig.com,,
DB00126,packager,Bioniche Pharma,http://www.bionichepharmausa.com,,
DB00126,packager,Chain Drug,http://www.chaindrug.com,,
DB00126,packager,CVS Pharmacy,http://www.cvs.com,,
DB00126,packager,Hainan Poly Pharm Co. Ltd.,http://english.hnpoly.com,,
DB00126,packager,Hospira Inc.,http://www.hospira.com,,
DB00126,packager,Ivax Pharmaceuticals,,,
DB00126,packager,Luitpold Pharmaceuticals Inc.,http://www.luitpold.com,,
DB00126,packager,Mason Distributors,,,
