drugbank_id,description,cost,currency,unit
DB00091,Cyclosporine 50 mg softgel,2.74,USD,softgel capsule
DB00091,Restasis 0.05% eye emulsion,4.49,USD,each
DB00091,Cyclosporine 50 mg/ml vial,5.28,USD,ml
DB00091,Gengraf 100 mg capsule,5.28,USD,capsule
DB00091,Cyclosporine 50 mg/ml amp,5.45,USD,ml
DB00091,Cyclosporine modif 100 mg capsule,5.49,USD,capsule
DB00091,Cyclosporine 100 mg softgel,5.5,USD,softgel capsule
DB00091,Cyclosporine modif 100 mg softgel,5.5,USD,softgel capsule
DB00091,Neoral 100 mg gelatn capsule,6.11,USD,capsule
DB00091,Cyclosporine 100 mg capsule,6.46,USD,capsule
DB00091,Sandimmune 50 mg/ml ampul,7.71,USD,ml
DB00091,Sandimmune 100 mg capsule,9.89,USD,capsule
DB00091,Cyclosporine a powder,25.2,USD,g
DB00091,CycloSPORINE Modified 30 25 mg capsule Box,42.9,USD,box
DB00091,Gengraf 30 25 mg capsule Box,42.99,USD,box
DB00091,SandIMMUNE 50 mg/ml Solution 5ml Ampule,46.38,USD,ampule
DB00091,Neoral 30 25 mg capsule Box,47.69,USD,box
DB00091,SandIMMUNE 30 25 mg capsule Box,77.33,USD,box
DB00091,Gengraf 30 100 mg capsule Box,159.94,USD,box
DB00091,CycloSPORINE Modified 30 100 mg capsule Box,171.48,USD,box
DB00091,Neoral 30 100 mg capsule Box,190.54,USD,box
DB00091,Restasis 30 0.05% Emulsion 1 Box = 30 Containers,205.99,USD,box
DB00091,SandIMMUNE 30 100 mg capsule Box,308.69,USD,box
DB00091,CycloSPORINE Modified 100 mg/ml Solution 50ml Bottle,311.53,USD,bottle
DB00091,Neoral 100 mg/ml Solution 50ml Bottle,346.14,USD,bottle
DB00091,SandIMMUNE 100 mg/ml Solution 50ml Bottle,499.62,USD,bottle
DB00092,Amevive 15 mg vial,1190.4,USD,vial
DB00094,Bravelle 75 unit vial,93.85,USD,vial
DB00094,Fertinex 75 unit Solution,103.85,USD,vial
DB00097,Pregnyl 10000 unit vial,57.23,USD,vial
DB00097,Pregnyl 10000 unit Solution,60.7,USD,vial
DB00097,Ovidrel 250 mcg/0.5ml Injectable 0.5ml Syringe,93.22,USD,syringe
DB00097,Novarel 10000 unit vial,113.99,USD,vial
DB00097,Novarel 10000 unit/10ml Solution 1 Vial = 10ml,118.55,USD,vial
DB00098,Thymoglobulin 25 mg vial,636.48,USD,vial
DB00099,Neupogen 300 mcg/ml vial,286.04,USD,vial
DB00099,Neupogen 480 mcg/1.6 ml vial,437.94,USD,ml
DB00099,Neupogen 300 mcg/0.5ml Solution 1 Box Contains Ten 0.5ml Syringes,3138.1,USD,box
DB00099,Neupogen 480 mcg/1.6ml Solution 1 Box Contains Ten 1.6ml Syringes,4554.58,USD,box
DB00099,Neupogen 480 mcg/0.8ml Solution 1 Box Contains Ten 0.8ml Syringes,4998.24,USD,box
DB00100,Benefix 1000 unit vial,1.0,USD,vial
DB00100,Benefix 250 unit vial,1.0,USD,vial
DB00100,Benefix 500 unit vial,1.0,USD,vial
DB00100,Benefix 2000 unit vial,1.12,USD,vial
DB00100,Mononine 1000 unit vial,1.2,USD,vial
DB00100,Mononine 500 unit vial,1.2,USD,vial
DB00100,Alphanine sd 250-1500 unit vial,1.42,USD,vial
DB00102,Regranex 0.01% gel,46.4,USD,g
DB00102,Regranex 0.01% Gel 15 gm Tube,723.82,USD,tube
DB00103,Fabrazyme 5 mg vial,771.6,USD,vial
DB00103,Fabrazyme 35 mg vial,5403.6,USD,vial
DB00104,Octreotide acet 50 mcg/ml vial,3.6,USD,ml
DB00104,Sandostatin 0.05 mg/ml ampul,11.92,USD,ml
DB00104,Octreotide acet 200 mcg/ml vial,14.4,USD,ml
DB00104,Octreotide acet 100 mcg/ml vial,15.36,USD,ml
DB00104,Sandostatin 0.1 mg/ml ampul,23.11,USD,ml
DB00104,Octreotide acet 500 mcg/ml vial,24.48,USD,ml
DB00104,Sandostatin 0.2 mg/ml vial,47.66,USD,ml
DB00104,Octreotide 1000 mcg/ml vial,67.2,USD,ml
DB00104,Sandostatin 0.5 mg/ml ampul,111.48,USD,ml
DB00104,Sandostatin 1 mg/ml vial,234.49,USD,ml
DB00104,Sandostatin lar 10 mg kit,1967.81,USD,kit
DB00104,Sandostatin lar 20 mg kit,2578.19,USD,kit
DB00104,Sandostatin lar 30 mg kit,3860.62,USD,kit
DB00105,Intron a 3 million unit/ml pen,394.21,USD,pen
DB00105,Intron a 5 million unit/ml pen,657.06,USD,pen
DB00105,Intron-A 5000000 unit/0.2ml Kit Box,683.34,USD,box
DB00105,Intron a 10 million unit pen,1068.12,USD,pen
DB00105,Intron-A 10000000 unit/0.2ml Kit (each Box Contains One 6 Dose 1.5ml Pen),1110.84,USD,box
DB00107,Pitocin 10 unit/ml vial,1.6,USD,ml
DB00107,Oxytocin 10 unit/ml vial,9.84,USD,vial
DB00107,Oxytocin powder,1762.25,USD,g
DB00107,Oxytocin-d5-1/2ns 10 unit/1000,0.01,USD,ml
DB00107,Oxytocin-d5-1/2ns 20 unit/1000,0.01,USD,ml
DB00107,Oxytocin-d5-1/2ns 30 unit/1000,0.01,USD,ml
DB00107,Oxytocin-d5-ns 20 unit/1000 ml,0.01,USD,ml
DB00107,Oxytocin-ns 10 unit/1000 ml,0.01,USD,ml
DB00107,Oxytocin-ns 20 unit/1000 ml,0.01,USD,ml
DB00107,Oxytocin-d5w 10 unit/1000 ml,0.02,USD,ml
DB00107,Oxytocin-lr 5 unit/500 ml,0.02,USD,ml
DB00107,Oxytocin-ns 40 unit/1000 ml,0.02,USD,ml
DB00107,Oxytocin-d5w 20 unit/1000 ml,0.03,USD,ml
DB00107,Oxytocin-d5w 30 unit/1000 ml,0.03,USD,ml
DB00107,Oxytocin-lr 30 unit/500 ml,0.03,USD,ml
DB00107,Oxytocin-ns 30 unit/1000 ml,0.03,USD,ml
DB00107,Oxytocin-d5-1/4ns 15 unit/250,0.04,USD,ml
DB00107,Oxytocin-d5w 40 unit/1000 ml,0.04,USD,ml
DB00107,Oxytocin-d5w-lr 10 unit/500 ml,0.04,USD,ml
DB00107,Oxytocin-d5w-lr 15 unit/500 ml,0.05,USD,ml
DB00107,Oxytocin-d5w-lr 20 unit/500 ml,0.05,USD,ml
DB00107,Oxytocin-lr 10 unit/500 ml,0.05,USD,ml
DB00107,Oxytocin-d5lr 30 unit/500 ml,0.06,USD,ml
DB00107,Oxytocin-lr 20 unit/500 ml,0.06,USD,ml
DB00107,Oxytocin-d5w-lr 40 unit/500 ml,0.07,USD,ml
DB00107,Oxytocin-lr 40 unit/500 ml,0.09,USD,ml
DB00108,Tysabri 300 mg/15 ml vial,207.31,USD,ml
DB00109,Fuzeon convenience kit,3062.23,USD,kit
DB00112,Avastin 100 mg/4 ml vial,167.48,USD,ml
DB00112,Avastin 100 mg/4ml Solution 4ml Vial,696.7,USD,vial
DB00112,Avastin 400 mg/16ml Solution 16ml Vial,2786.78,USD,vial
DB00115,Cyanocobalamin 1000 mcg/ml Solution,1.03,USD,ml
DB00115,Cyanocobalamin 1000 mcg/ml,1.2,USD,ml
DB00115,Cyanocobalamin 1000 mcg/ml vial,1.44,USD,vial
DB00115,Infuvite pediatric vial,2.58,USD,ml
DB00115,Cyanocobalamin crystals,161.18,USD,g
DB00115,Nascobal 500 mcg/0.1ml Solution 2.3ml Bottle,277.97,USD,bottle
DB00115,Pv b-12 250 mcg tablet,0.02,USD,tablet
DB00115,Vitamin b-12 100 mcg tablet,0.02,USD,tablet
DB00115,CVS Pharmacy vitamin b12 100 mcg tablet,0.03,USD,tablet
DB00115,Pv vit b-12 1000 mcg tablet sl,0.03,USD,tablet
DB00115,Ra vitamin b-12 50 mcg tablet,0.03,USD,tablet
DB00115,Vitamin b-12 250 mcg tablet,0.03,USD,tablet
DB00115,CVS Pharmacy vitamin b-12 1000 mcg tablet,0.04,USD,tablet
DB00115,CVS Pharmacy vitamin b-12 500 mcg tablet,0.04,USD,tablet
DB00115,Vitamin b-12 50 mcg tablet,0.04,USD,tablet
DB00115,Vitabee with vit c caplet,0.05,USD,caplet
DB00115,Vitamin b-12 500 mcg tablet,0.05,USD,tablet
DB00115,Sm vitamin b-12 500 mcg tablet,0.06,USD,tablet
DB00115,Vitamin b-12 1000 mcg tablet,0.06,USD,tablet
DB00115,B12 2500 mcg tablet sl,0.07,USD,tablet
DB00115,Vitamin b-12 1000 mcg tablet sl,0.08,USD,tablet
DB00115,Cyanocobalamin 100 mcg tablet,0.14,USD,tablet
DB00115,Cyanocobalamin 1000 mcg tablet,0.16,USD,tablet
DB00115,Vitamin b-12 2.5 mg tablet sl,0.17,USD,tablet
DB00115,Vitamin B-12 1000 mcg/ml,0.47,USD,ml
DB00115,Rubesol-1000 mcg/ml vial,0.48,USD,ml
DB00117,L-histidine mhc crystals,0.32,USD,g
DB00118,Sam-e 200 mg tablet,0.59,USD,tablet
DB00118,CVS Pharmacy sam-e 400 mg tablet,0.79,USD,tablet
DB00118,Sam-e 400 mg tablet,0.86,USD,tablet
DB00120,L-phenylalanine 500 mg tablet,0.11,USD,each
DB00121,D-biotin powder,12.0,USD,g
DB00121,Biotin powder,14.69,USD,g
DB00121,Biotin 300 mcg tablet,0.03,USD,tablet
DB00121,Biotin 800 mcg tablet,0.06,USD,tablet
DB00121,Stress 600 tablet,0.08,USD,tablet
DB00121,Stress b tablet,0.1,USD,tablet
DB00121,Appearex 2.5 mg tablet,0.26,USD,tablet
DB00121,Diachrome capsule,0.29,USD,capsule
DB00122,Trilipix dr 45 mg capsule,1.46,USD,capsule
DB00122,Trilipix dr 135 mg capsule,4.38,USD,capsule
DB00122,Choline bitartrate crystals,0.03,USD,g
DB00122,Choline-10 tablet,0.06,USD,tablet
DB00123,Cayston 75 mg inhal solution,63.24,USD,ml
DB00123,Neoprofen 20 mg/2 ml vial,304.5,USD,ml
DB00123,Lysine 500 mg tablet,0.02,USD,tablet
DB00123,CVS Pharmacy l-lysine 500 mg tablet,0.03,USD,tablet
DB00123,L-lysine 1000 mg tablet,0.04,USD,tablet
DB00123,L-lysine 500 mg tablet,0.04,USD,tablet
DB00123,L-lysine hcl 500 mg tablet,0.07,USD,tablet
DB00123,Ra l-lysine 1000 mg tablet,0.08,USD,tablet
DB00123,L-lysine ointment,0.16,USD,g
DB00123,Lysine hcl powder,0.16,USD,g
DB00125,R-gene 10 vial,0.04,USD,ml
DB00125,L-arginine 1000 mg tablet,0.07,USD,tablet
DB00125,Arginine 500 mg tablet,0.09,USD,tablet
DB00125,Arginine-500 mg tablet,0.12,USD,tablet
DB00125,L-arginine mhc powder,0.39,USD,g
DB00125,Arginine 100% crystals,0.51,USD,g
DB00126,Cenolate 1 gm/2 ml ampul,1.21,USD,ml
DB00126,Cenolate 500 mg/1 ml ampul,1.74,USD,ml
DB00126,CVS Pharmacy vitamin c 500 mg caplet,0.02,USD,caplet
DB00126,CVS Pharmacy vitamin c 500 mg tablet,0.02,USD,tablet
DB00126,Ra vitamin c 100 mg tablet,0.02,USD,tablet
DB00126,Vicks vitamin c 60 mg drops,0.02,USD,tablet
DB00126,Ra vitamin c cough drops,0.03,USD,tablet
DB00126,Vitamin c 250 mg tablet,0.03,USD,tablet
DB00126,Vitamin c 250 mg tablet chew,0.03,USD,tablet
DB00126,Ascorbic acid 500 mg tablet,0.04,USD,tablet
DB00126,CVS Pharmacy vitamin c 1000 mg caplet,0.04,USD,caplet
DB00126,Pv ester-c 500 mg tablet,0.04,USD,tablet
DB00126,Vitamin c 500 mg chew tablet,0.04,USD,tablet
DB00126,Vitamin c 500 mg tablet,0.04,USD,tablet
DB00126,Vitamin c drops,0.04,USD,tablet
DB00126,CVS Pharmacy vitamin c 1000 mg tablet chw,0.06,USD,tablet
DB00126,Vitamin c 1000 mg caplet,0.06,USD,caplet
DB00126,Cemill-500 tablet sa,0.07,USD,tablet
DB00126,Cemill-1000 tablet,0.08,USD,tablet
DB00126,Vitamin c 1000 mg tablet,0.08,USD,tablet
DB00126,Cemill+bioflavonoids tablet,0.09,USD,tablet
DB00126,Vitamin c 1000 mg tablet sa,0.09,USD,tablet
DB00126,CVS Pharmacy vit c ener boost 1000 mg,0.21,USD,each
DB00126,Vitamin c 1500 mg tablet sa,0.22,USD,tablet
DB00126,Ascor l 500 500 mg/ml vial,0.24,USD,ml
DB00126,Ascorbic acid 222 mg/ml vial,0.35,USD,ml
DB00126,Calcium ascorbate powder,0.79,USD,g
DB00128,L-aspartic acid powder,2.46,USD,g
DB00130,Argiment packets,2.43,USD,packet
DB00130,L-glutamine crystals,3.76,USD,g
DB00130,Glutamic-500 tablet,0.05,USD,tablet
DB00130,Impact glutamine liquid,0.05,USD,ml
DB00130,L-glutamine 500 mg tablet,0.12,USD,tablet
DB00131,Adenosine-5 monophosphate,19.74,USD,g
DB00132,Alpha-lipoic acid 50 mg caplet,0.12,USD,caplet
DB00132,Alpha lipoic acid 200 mg tablet,0.22,USD,tablet
DB00133,L-serine powder,3.85,USD,g
DB00134,Methionine powder,0.03,USD,g
DB00134,Dl-methionine powder,0.26,USD,g
DB00135,Tyrosine powder,1.16,USD,g
DB00135,L-tyrosine powder,0.94,USD,g
DB00136,Calcitriol 0.25 mcg capsule,1.45,USD,capsule
DB00136,Rocaltrol 0.25 mcg capsule,1.46,USD,capsule
DB00136,Calcitriol 0.5 mcg capsule,1.97,USD,capsule
DB00136,Rocaltrol 0.5 mcg capsule,2.02,USD,capsule
DB00136,Vectical 3 mcg/g ointment,4.68,USD,g
DB00136,Calcitriol 1 mcg/ml ampul,6.0,USD,ml
DB00136,Calcijex 1 mcg/ml,10.68,USD,ml
DB00136,Calcijex 1 mcg/ml ampul,14.7,USD,ml
DB00136,Calcijex 2 mcg/ml,19.38,USD,ml
DB00138,Amino acid capsule,0.08,USD,capsule
DB00138,A-ketoglut acid 500 mg capsule,0.31,USD,capsule
DB00138,L-alanine 600 mg capsule,0.35,USD,capsule
DB00139,Succinic acid cryst reagent,0.15,USD,g
DB00140,Vitamin b-2 25 mg tablet,0.02,USD,tablet
DB00140,Ribo 100 mg tablet,0.04,USD,tablet
DB00140,Riboflavin 50 mg tablet,0.08,USD,tablet
DB00140,Vitamin b-2 50 mg tablet,0.08,USD,tablet
DB00140,Riboflavin 100 mg tablet,0.09,USD,tablet
DB00140,Riboflavin powder,0.44,USD,g
DB00141,Acetyl-d-glucosamine powder,3.75,USD,g
DB00142,L-glutamic acid powder,0.03,USD,g
DB00143,L-glutathione powder,3.0,USD,g
DB00143,Glutathione-l reduced powder,10.71,USD,g
DB00143,Glutathione crystals,21.32,USD,g
DB00144,Phosphatidylserine 40% powder,13.2,USD,g
DB00145,Glycine 1.5% irrigation,0.02,USD,ml
DB00145,Amino acetic acid powder,0.03,USD,g
DB00145,Glycine powder,0.03,USD,g
DB00145,Diluent for flolan vial,0.31,USD,ml
DB00148,Creatine powder,0.01,USD,g
DB00148,Cytotine 1.5 g/15 ml liquid,0.07,USD,ml
DB00148,Creatine monohydrate powder,0.81,USD,g
DB00149,Leucine powder,1.62,USD,each
DB00149,L-leucine powder,0.28,USD,g
DB00150,Tryptan 750 mg Tablet,1.2,USD,tablet
DB00150,Tryptan 1 g Tablet,1.6,USD,tablet
DB00150,L-tryptophan 500 mg capsule,0.33,USD,capsule
DB00150,Tryptan 250 mg Tablet,0.4,USD,tablet
DB00150,Apo-Tryptophan 500 mg Capsule,0.45,USD,capsule
DB00150,Apo-Tryptophan 500 mg Tablet,0.45,USD,tablet
DB00150,Pms-Tryptophan 500 mg Capsule,0.45,USD,capsule
DB00150,Pms-Tryptophan 500 mg Tablet,0.45,USD,tablet
DB00150,Ratio-Tryptophan 500 mg Capsule,0.45,USD,capsule
DB00150,Ratio-Tryptophan 500 mg Tablet,0.45,USD,tablet
DB00150,L-tryptophan crystals,0.72,USD,g
DB00150,Tryptan 500 mg Capsule,0.8,USD,capsule
DB00150,Tryptan 500 mg Tablet,0.8,USD,tablet
DB00150,Apo-Tryptophan 1 g Tablet,0.9,USD,tablet
DB00150,Ratio-Tryptophan 1 g Tablet,0.9,USD,tablet
DB00151,L-cysteine powder,1.65,USD,g
DB00151,L-cysteine hcl powder,0.3,USD,g
DB00151,L-cysteine 50 mg/ml vial,0.4,USD,ml
DB00152,Thiamiject 100 mg/ml,1.24,USD,ml
DB00152,Thiamine Hcl 100 mg/ml,1.24,USD,ml
DB00152,Vitamin B-1 100 mg/ml,1.64,USD,ml
DB00152,Infuvite pediatric vial,2.58,USD,ml
DB00152,Thiamine 100 mg/ml vial,8.61,USD,ml
DB00152,Thiamine hcl 50 mg tablet,0.01,USD,tablet
DB00152,CVS Pharmacy vitamin b-1 100 mg tablet,0.02,USD,tablet
DB00152,Vitamin b-1 50 mg tablet,0.02,USD,tablet
DB00152,Thiamine 250 mg tablet,0.03,USD,tablet
DB00152,Vitamin b-1 100 mg tablet,0.05,USD,tablet
DB00152,Vitamin b-1 250 mg tablet,0.06,USD,tablet
DB00152,Thiamine 500 mg tablet,0.18,USD,tablet
DB00152,Thiamine 100 mg tablet,0.21,USD,tablet
DB00152,Thiamine hcl powder,0.73,USD,g
DB00153,Drisdol 50000 unit capsule,2.34,USD,capsule
DB00153,Doral 7.5 mg tablet,3.37,USD,tablet
DB00153,Doral 15 mg tablet,3.41,USD,tablet
DB00153,Ergocalciferol powder,234.4,USD,g
DB00153,Longs vitamin d 400 unit tablet,0.03,USD,tablet
DB00153,Vitamin d 400 unit softgel,0.04,USD,softgel capsule
DB00153,Drisdol 8288 unit/ml Liquid,0.48,USD,ml
DB00156,L-threonine crystal,4.57,USD,g
DB00157,Nicotinamide adenine powder,154.53,USD,g
DB00158,Folvite 5 mg/ml vial,1.38,USD,ml
DB00158,Folic acid powder,1.68,USD,g
DB00158,Folic Acid 5 mg/ml,2.04,USD,ml
DB00158,Folic acid 5 mg/ml vial,2.14,USD,ml
DB00158,CVS Pharmacy folic acid 800 mcg tablet,0.02,USD,tablet
DB00158,Folic acid 0.4 mg tablet,0.02,USD,tablet
DB00158,Folic acid 0.8 mg tablet,0.02,USD,tablet
DB00158,Apo-Folic 5 mg Tablet,0.04,USD,tablet
DB00158,Folic acid 400 mcg tablet,0.07,USD,tablet
DB00158,Folic Acid 1 mg tablet,0.15,USD,tablet
DB00160,L-alanine powder,2.35,USD,g
DB00161,L-valine crystal,3.19,USD,g
DB00162,Vitamin a acetate crystals,1.99,USD,g
DB00162,Aquasol a 50000 unit/ml vial,17.69,USD,ml
DB00162,Vitamin a palmitate liquid,22.33,USD,ml
DB00162,Avita 0.025% Cream 20 gm Tube,69.21,USD,tube
DB00162,Avita 0.025% Cream 45 gm Tube,149.39,USD,tube
DB00162,Avita 0.025% Gel 45 gm Tube,149.39,USD,tube
DB00162,Vitamin a 10000 unit tablet,0.02,USD,tablet
DB00162,Vitamin a cream,0.03,USD,g
DB00162,Vitamin a palm 10000 unit tablet,0.06,USD,tablet
DB00162,Gordon's vite a creme,0.13,USD,g
DB00163,Vitamin e acetate liquid,1.07,USD,ml
DB00163,Vitamin e cream,0.02,USD,g
DB00163,CVS Pharmacy vitamin e plus cream,0.03,USD,g
DB00163,Natural vit e 200 unit capsule,0.03,USD,capsule
DB00163,CVS Pharmacy vitamin e 200 unit softgel,0.04,USD,softgel capsule
DB00163,Natural vitamin e 400 unit cap,0.04,USD,capsule
DB00163,Natural vitamin e 400 unit capsule,0.04,USD,capsule
DB00163,Vitamin e 100 unit capsule,0.04,USD,capsule
DB00163,Vitamin e 400 unit softgel,0.04,USD,softgel capsule
DB00163,CVS Pharmacy vitamin e 400 unit capsule,0.05,USD,capsule
DB00163,Vitamin e 200 unit capsule,0.05,USD,each
DB00163,Vitamin e 400 unit capsule,0.06,USD,capsule
DB00163,Vitamin e 600 unit capsule,0.07,USD,capsule
DB00163,CVS Pharmacy vitamin e 800 unit softgel,0.09,USD,softgel capsule
DB00163,Vitamin e beauty oil,0.1,USD,ml
DB00163,E pherol 400 unit tablet,0.13,USD,tablet
DB00163,Vitamin e 1000 unit capsule,0.13,USD,capsule
DB00163,Vitamin e 400 unit tablet,0.19,USD,tablet
DB00163,Vit e nat'l blnd 1000 unit capsule,0.2,USD,capsule
DB00163,Ester-e 400 unit softgel,0.26,USD,softgel capsule
DB00165,Pyridoxine hcl crystals,6.94,USD,g
DB00165,Pyridoxine 100 mg/ml vial,10.79,USD,ml
DB00165,Pyridoxine HCl 100 mg/ml vial,11.69,USD,vial
DB00165,Pyridoxine HCl 100 50 mg tablet Bottle,12.99,USD,bottle
DB00165,CVS Pharmacy vitamin b-6 50 mg tablet,0.02,USD,tablet
DB00165,Vitamin b-6 25 mg tablet,0.02,USD,tablet
DB00165,CVS Pharmacy vitamin b-6 100 mg tablet,0.03,USD,tablet
DB00165,Pyridoxine 100 mg tablet,0.03,USD,tablet
DB00165,Vitamin b6 50 mg tablet,0.03,USD,tablet
DB00165,Vitamin b-6 50 mg tablet,0.03,USD,tablet
DB00165,Vitamin b-6 100 mg tablet,0.04,USD,tablet
DB00165,Neuro-k 250 mg tablet,0.06,USD,tablet
DB00165,Pyridoxine 50 mg tablet,0.06,USD,tablet
DB00165,CVS Pharmacy vitamin b-6 200 mg tablet,0.07,USD,tablet
DB00165,Neuro k 500 mg tablet,0.13,USD,tablet
DB00165,Pyridoxine 250 mg tablet,0.13,USD,tablet
DB00165,Pyridoxine 25 mg tablet,0.14,USD,tablet
DB00165,Pyridoxine 500 mg tablet,0.18,USD,tablet
DB00166,Lipoic acid powder,77.35,USD,g
DB00166,Alpha-lipoic acid 50 mg caplet,0.16,USD,caplet
DB00166,Alpha lipoic acid 200 mg tablet,0.22,USD,tablet
DB00166,Lipoic acid capsule,0.26,USD,capsule
DB00167,L-isoleucine powder,3.21,USD,g
DB00169,Cholecalciferol crystals,104.3,USD,g
DB00169,Pv vitamin d 2000 unit tablet,0.02,USD,tablet
DB00169,Pv vitamin d 5000 unit tablet,0.02,USD,tablet
DB00169,Vitamin d 400 unit tablet,0.02,USD,tablet
DB00169,Vitamin d 1000 unit tablet,0.03,USD,tablet
DB00169,CVS Pharmacy vitamin d 1000 unit tablet,0.04,USD,tablet
DB00169,Delta d3 400 unit tablet,0.04,USD,each
DB00169,Vitamin d-3 2000 unit tablet,0.07,USD,tablet
DB00169,Vitamin d3 3000 unit tablet,0.11,USD,tablet
DB00169,Vitamin d3 2000 unit spray,0.44,USD,ml
DB00169,Vitamin d3 2400 unit/ml liquid,0.8,USD,ml
DB00170,Menadione powder,5.59,USD,g
DB00172,L-proline crystal,3.6,USD,g
DB00175,Apo-Pravastatin 10 mg Tablet,1.0,USD,tablet
DB00175,Co Pravastatin 10 mg Tablet,1.0,USD,tablet
DB00175,Jamp-Pravastatin 10 mg Tablet,1.0,USD,tablet
DB00175,Mint-Pravastatin 10 mg Tablet,1.0,USD,tablet
DB00175,Mylan-Pravastatin 10 mg Tablet,1.0,USD,tablet
DB00175,Novo-Pravastatin 10 mg Tablet,1.0,USD,tablet
DB00175,Pms-Pravastatin 10 mg Tablet,1.0,USD,tablet
DB00175,Pravachol 10 mg Tablet,1.0,USD,tablet
DB00175,Ran-Pravastatin 10 mg Tablet,1.0,USD,tablet
DB00175,Ratio-Pravastatin 10 mg Tablet,1.0,USD,tablet
DB00175,Sandoz Pravastatin 10 mg Tablet,1.0,USD,tablet
DB00175,Apo-Pravastatin 20 mg Tablet,1.18,USD,tablet
DB00175,Co Pravastatin 20 mg Tablet,1.18,USD,tablet
DB00175,Jamp-Pravastatin 20 mg Tablet,1.18,USD,tablet
DB00175,Mint-Pravastatin 20 mg Tablet,1.18,USD,tablet
DB00175,Mylan-Pravastatin 20 mg Tablet,1.18,USD,tablet
DB00175,Novo-Pravastatin 20 mg Tablet,1.18,USD,tablet
DB00175,Pms-Pravastatin 20 mg Tablet,1.18,USD,tablet
DB00175,Pravachol 20 mg Tablet,1.18,USD,tablet
DB00175,Ran-Pravastatin 20 mg Tablet,1.18,USD,tablet
DB00175,Ratio-Pravastatin 20 mg Tablet,1.18,USD,tablet
DB00175,Sandoz Pravastatin 20 mg Tablet,1.18,USD,tablet
DB00175,Apo-Pravastatin 40 mg Tablet,1.42,USD,tablet
DB00175,Co Pravastatin 40 mg Tablet,1.42,USD,tablet
DB00175,Jamp-Pravastatin 40 mg Tablet,1.42,USD,tablet
DB00175,Mint-Pravastatin 40 mg Tablet,1.42,USD,tablet
DB00175,Mylan-Pravastatin 40 mg Tablet,1.42,USD,tablet
DB00175,Novo-Pravastatin 40 mg Tablet,1.42,USD,tablet
DB00175,Pms-Pravastatin 40 mg Tablet,1.42,USD,tablet
DB00175,Pravachol 40 mg Tablet,1.42,USD,tablet
DB00175,Ran-Pravastatin 40 mg Tablet,1.42,USD,tablet
DB00175,Ratio-Pravastatin 40 mg Tablet,1.42,USD,tablet
DB00175,Sandoz Pravastatin 40 mg Tablet,1.42,USD,tablet
DB00175,Pravastatin sodium 10 mg tablet,3.28,USD,tablet
DB00175,Pravastatin sodium 20 mg tablet,3.33,USD,tablet
DB00175,Pravachol 10 mg tablet,4.38,USD,tablet
DB00175,Pravachol 20 mg tablet,4.39,USD,tablet
DB00175,Pravastatin sodium 40 mg tablet,4.89,USD,tablet
DB00175,Pravastatin sodium 80 mg tablet,4.89,USD,tablet
DB00175,Pravachol 40 mg tablet,6.53,USD,tablet
DB00175,Pravachol 80 mg tablet,6.53,USD,tablet
DB00176,Luvox 100 mg Tablet,1.7,USD,tablet
DB00176,Fluvoxamine maleate 25 mg tablet,2.34,USD,tablet
DB00176,Fluvoxamine maleate 50 mg tablet,2.61,USD,tablet
DB00176,Fluvoxamine mal 100 mg tablet,2.63,USD,tablet
DB00176,Fluvoxamine maleate 100 mg tablet,2.69,USD,tablet
DB00176,Luvox cr 100 mg capsule,5.82,USD,capsule
DB00176,Luvox CR 100 mg 24 Hour Capsule,6.05,USD,capsule
DB00176,Luvox cr 150 mg capsule,6.24,USD,capsule
DB00176,Luvox CR 150 mg 24 Hour Capsule,6.34,USD,capsule
DB00176,Apo-Fluvoxamine 50 mg Tablet,0.52,USD,tablet
DB00176,Co Fluvoxamine 50 mg Tablet,0.52,USD,tablet
DB00176,Novo-Fluvoxamine 50 mg Tablet,0.52,USD,tablet
DB00176,Nu-Fluvoxamine 50 mg Tablet,0.52,USD,tablet
DB00176,Pms-Fluvoxamine 50 mg Tablet,0.52,USD,tablet
DB00176,Ratio-Fluvoxamine 50 mg Tablet,0.52,USD,tablet
DB00176,Sandoz Fluvoxamine 50 mg Tablet,0.52,USD,tablet
DB00176,Apo-Fluvoxamine 100 mg Tablet,0.93,USD,tablet
DB00176,Co Fluvoxamine 100 mg Tablet,0.93,USD,tablet
DB00176,Novo-Fluvoxamine 100 mg Tablet,0.93,USD,tablet
DB00176,Nu-Fluvoxamine 100 mg Tablet,0.93,USD,tablet
DB00176,Pms-Fluvoxamine 100 mg Tablet,0.93,USD,tablet
DB00176,Ratio-Fluvoxamine 100 mg Tablet,0.93,USD,tablet
DB00176,Sandoz Fluvoxamine 100 mg Tablet,0.93,USD,tablet
DB00176,Luvox 50 mg Tablet,0.95,USD,tablet
DB00177,Diovan 40 mg tablet,2.32,USD,tablet
DB00177,Diovan 80 mg tablet,2.33,USD,tablet
DB00177,Diovan 160 mg tablet,2.42,USD,tablet
DB00177,Diovan hct 80-12.5 mg tablet,3.0,USD,tablet
DB00177,Diovan 320 mg tablet,3.17,USD,tablet
DB00177,Diovan hct 160-12.5 mg tablet,3.27,USD,tablet
DB00177,Diovan hct 160-25 mg tablet,3.66,USD,tablet
DB00177,Diovan hct 320-12.5 mg tablet,4.1,USD,tablet
DB00177,Diovan hct 320-25 mg tablet,4.63,USD,tablet
