drugbank_id,number,country,approved_date,expires_date,pediatric_extension
DB12005,12011434,United States,2024-06-18,2043-05-19,false
DB12005,12036207,United States,2024-07-16,2043-05-19,false
DB12005,12110277,United States,2024-10-08,2042-07-08,false
DB12005,12116347,United States,2024-10-15,2039-08-09,false
DB12005,12138246,United States,2024-11-12,2043-05-19,false
DB12005,12247012,United States,2022-07-08,2042-07-08,false
DB12005,12234210,United States,2022-07-08,2042-07-08,false
DB12005,12297177,United States,2019-08-09,2039-08-09,false
DB12010,8951504,United States,2015-02-10,2032-07-27,false
DB12010,7989448,United States,2011-08-02,2026-06-12,false
DB12010,9283238,United States,2016-03-15,2026-06-17,false
DB12010,8912170,United States,2014-12-16,2026-06-17,false
DB12010,8163902,United States,2012-04-24,2026-06-17,false
DB12010,7538108,United States,2009-05-26,2026-03-28,false
DB12010,9266912,United States,2016-02-23,2026-01-19,false
DB12010,7449458,United States,2008-11-11,2026-09-04,false
DB12010,9737554,United States,2017-08-22,2026-01-19,false
DB12010,8211889,United States,2012-07-03,2026-01-19,false
DB12010,8771648,United States,2014-07-08,2032-07-27,false
DB12010,8445485,United States,2013-05-21,2026-06-17,false
DB12010,8263122,United States,2012-09-11,2030-11-24,false
DB12010,8652492,United States,2014-02-18,2028-11-06,false
DB12010,RE48898,United States,2022-01-25,2026-01-19,false
DB12015,8227462,United States,2012-07-24,2030-09-28,false
DB12015,8476268,United States,2013-07-02,2029-09-10,false
DB12015,12427141,United States,2017-02-17,2037-02-17,false
DB12015,11433059,United States,2017-02-17,2037-02-17,false
DB12016,8273779,United States,2012-09-25,2025-12-17,false
DB12016,9062014,United States,2015-06-23,2032-05-06,false
DB12016,9000018,United States,2015-04-07,2024-11-16,false
DB12016,10220023,United States,2019-03-05,2035-12-10,false
DB12016,RE43728,United States,2012-10-09,2024-11-16,false
DB12016,11951097,United States,2024-04-09,2042-10-10,false
DB12016,12336980,United States,2015-12-10,2035-12-10,false
DB12020,7737168,United States,2010-06-15,2027-05-03,false
DB12020,8802714,United States,2014-08-12,2024-06-18,false
DB12020,8530509,United States,2013-09-10,2024-06-18,false
DB12020,9339466,United States,2016-05-17,2031-03-23,false
DB12020,8124643,United States,2012-02-28,2024-06-18,false
DB12020,8039504,United States,2011-10-18,2027-07-23,false
DB12020,9907859,United States,2018-03-06,2031-08-02,false
DB12020,9233097,United States,2016-01-12,2031-08-02,false
DB12020,10576165,United States,2020-03-03,2031-08-02,false
DB12020,11890270,United States,2024-02-06,2032-08-08,false
DB12020,12433868,United States,2011-03-23,2031-03-23,false
DB12026,7964580,United States,2011-06-21,2029-09-26,true
DB12026,8334270,United States,2012-12-18,2028-09-21,true
DB12026,8633309,United States,2014-01-21,2029-09-26,true
DB12026,8618076,United States,2013-12-31,2031-06-11,true
DB12026,8735372,United States,2014-05-27,2028-09-21,true
DB12026,8580765,United States,2013-11-12,2028-09-21,true
DB12026,8889159,United States,2014-11-18,2029-09-26,true
DB12026,9085573,United States,2015-07-21,2028-09-21,true
DB12026,9284342,United States,2016-03-15,2031-03-13,true
DB12026,8940718,United States,2015-01-27,2033-05-16,true
DB12026,8575135,United States,2013-11-05,2034-05-05,true
DB12026,8921341,United States,2014-12-30,2033-05-16,true
DB12026,9585906,United States,2017-03-07,2028-03-21,false
DB12026,9296782,United States,2016-03-29,2034-07-17,false
DB12026,9868745,United States,2018-01-16,2032-11-16,false
DB12026,8957046,United States,2015-02-17,2028-03-21,false
DB12026,10912814,United States,2021-02-09,2037-06-01,false
DB12026,11116783,United States,2021-09-14,2034-07-30,true
DB12026,11338007,United States,2022-05-24,2037-12-01,true
DB12035,8513223,United States,2013-08-20,2029-12-07,false
DB12035,9255068,United States,2016-02-09,2033-02-09,false
DB12035,8318706,United States,2012-11-27,2031-05-01,false
DB12035,9481639,United States,2016-11-01,2028-08-10,false
DB12070,7196086,United States,2007-03-27,2024-05-22,false
DB12070,8513255,United States,2013-08-20,2024-05-22,false
DB12070,10603384,United States,2020-03-31,2033-02-28,false
DB12070,RE46791,United States,2018-04-17,2024-05-22,false
DB12095,7553840,United States,2009-06-30,2027-12-11,false
DB12095,8193204,United States,2012-06-05,2031-02-27,false
DB12095,7968559,United States,2011-06-28,2027-12-11,false
DB12095,8653094,United States,2014-02-18,2028-12-19,false
DB12095,7709493,United States,2010-05-04,2027-12-11,false
DB12107,9694025,United States,2017-07-04,2031-08-08,false
DB12107,8680136,United States,2014-03-25,2031-08-17,false
DB12107,10183034,United States,2019-01-22,2031-08-08,false
DB12107,10172874,United States,2019-01-08,2031-08-08,false
DB12107,10561675,United States,2020-02-18,2031-08-08,false
DB12107,11007206,United States,2021-05-18,2031-08-08,false
DB12107,11376237,United States,2022-07-05,2039-04-06,false
DB12107,12171772,United States,2024-12-24,2031-08-08,false
DB12107,12478606,United States,2018-01-08,2038-01-08,false
DB12130,8680111,United States,2014-03-25,2033-03-05,false
DB12130,10420749,United States,2019-09-24,2036-07-27,false
DB12130,11020376,United States,2021-06-01,2036-07-27,false
DB12130,11299500,United States,2022-04-12,2038-10-04,false
DB12134,8389524,United States,2009-02-12,2029-02-12,false
DB12134,10702521,United States,2015-08-20,2035-08-20,false
DB12134,11229646,United States,2015-08-20,2035-08-20,false
DB12141,9487491,United States,2016-11-08,2030-07-28,false
DB12141,8969336,United States,2015-03-03,2031-01-27,false
DB12141,10786500,United States,2020-09-29,2036-07-01,false
DB12141,11938133,United States,2024-03-26,2036-07-01,false
DB12141,11944620,United States,2024-04-02,2036-07-01,false
DB12141,11938130,United States,2024-03-26,2036-07-01,false
DB12141,11938131,United States,2024-03-26,2036-07-01,false
DB12141,11938132,United States,2024-03-26,2036-07-01,false
DB12147,9464071,United States,2016-10-11,2031-04-28,false
DB12147,9902714,United States,2018-02-27,2035-03-26,false
DB12147,8895601,United States,2014-11-25,2031-05-22,false
DB12147,10898482,United States,2021-01-26,2036-02-09,false
DB12147,11077106,United States,2021-08-03,2038-02-02,false
DB12147,11684620,United States,2023-06-27,2036-02-09,false
DB12147,10478494,United States,2019-11-19,2036-08-13,false
DB12147,12037644,United States,2024-07-16,2035-10-18,false
DB12151,9303051,United States,2016-04-05,2031-08-31,false
DB12151,10112909,United States,2018-10-30,2034-10-10,false
DB12151,10487061,United States,2019-11-26,2034-10-10,false
DB12151,9371344,United States,2016-06-21,2034-10-10,false
DB12151,8962829,United States,2015-02-24,2034-10-10,false
DB12161,8524733,United States,2013-09-03,2031-09-27,true
DB12161,9296739,United States,2016-03-29,2034-03-18,true
DB12161,9233959,United States,2016-01-12,2034-03-18,true
DB12161,9550780,United States,2017-01-24,2034-03-18,true
DB12161,9814708,United States,2017-11-14,2034-03-18,true
DB12161,10959996,United States,2021-03-30,2036-09-07,true
DB12161,11179386,United States,2021-11-23,2038-09-15,true
DB12161,11357772,United States,2022-06-14,2036-09-07,true
DB12161,11446291,United States,2022-09-20,2036-09-07,true
DB12161,11564917,United States,2023-01-31,2036-09-07,true
DB12161,11311488,United States,2022-04-26,2041-06-10,false
DB12161,11648244,United States,2023-05-16,2036-09-07,true
DB12161,11666566,United States,2023-06-06,2034-03-18,true
DB12161,11813232,United States,2023-11-14,2038-09-15,true
DB12161,12016858,United States,2024-06-25,2036-09-07,true
DB12184,7538116,United States,2009-05-26,2025-09-02,false
DB12212,10722516,United States,2014-04-25,2034-04-25,false
DB12218,11760760,United States,2023-09-19,2028-10-10,false
DB12218,10654855,United States,2020-05-19,2028-10-10,false
DB12218,10039766,United States,2018-08-07,2033-04-16,false
DB12218,8809336,United States,2014-08-19,2025-10-25,false
DB12218,8101623,United States,2012-01-24,2030-03-10,false
DB12218,9006430,United States,2015-04-14,2025-10-25,false
DB12218,10059714,United States,2018-08-28,2028-10-10,false
DB12218,9487525,United States,2016-11-08,2033-04-16,false
DB12218,12252495,United States,2008-10-10,2028-10-10,false
DB12235,7732430,United States,2010-06-08,2025-03-02,false
DB12235,11793760,United States,2023-10-24,2036-06-17,false
DB12235,11957694,United States,2024-04-16,2036-06-17,false
DB12235,11964055,United States,2024-04-23,2036-06-17,false
DB12235,12233074,United States,2023-02-09,2043-02-09,false
DB12235,12458649,United States,2023-10-01,2043-10-01,false
DB12235,12427114,United States,2016-06-17,2036-06-17,false
DB12236,10533032,United States,2020-01-14,2031-07-03,false
DB12236,8802637,United States,2014-08-12,2028-08-22,false
DB12236,8106021,United States,2012-01-31,2028-08-22,false
DB12236,7838499,United States,2010-11-23,2029-01-30,false
DB12236,8987323,United States,2015-03-24,2032-05-14,false
DB12236,10981942,United States,2021-04-20,2031-06-13,false
DB12243,6933310,United States,2005-08-23,2020-11-13,false
DB12243,11241416,United States,2022-02-08,2039-11-01,false
DB12243,10987341,United States,2021-04-27,2039-11-01,false
DB12243,11478450,United States,2022-10-25,2039-11-01,false
DB12243,11826352,United States,2023-11-28,2039-11-01,false
DB12243,11957660,United States,2024-04-16,2039-11-01,false
DB12243,12194025,United States,2021-11-12,2041-11-12,false
DB12243,12285409,United States,2019-11-01,2039-11-01,false
DB12243,12310946,United States,2021-11-12,2041-11-12,false
DB12243,12478611,United States,2021-11-12,2041-11-12,false
DB12255,8343952,United States,2013-01-01,2027-08-14,false
DB12255,7811595,United States,2010-10-12,2028-03-13,false
DB12255,11857543,United States,2024-01-02,2034-06-09,false
DB12255,11844756,United States,2023-12-19,2036-03-31,false
DB12255,11065237,United States,2021-07-20,2034-11-14,false
DB12255,9987262,United States,2018-06-05,2034-11-14,false
DB12255,8940773,United States,2015-01-27,2027-06-26,false
DB12255,8323671,United States,2012-12-04,2028-04-03,false
DB12255,RE47437,United States,2019-06-18,2027-06-26,false
DB12255,9701636,United States,2017-07-11,2034-11-14,false
DB12255,8598210,United States,2013-12-03,2027-06-26,false
DB12255,10149842,United States,2018-12-11,2034-11-14,false
DB12255,11324734,United States,2022-05-10,2036-03-31,false
DB12267,9012462,United States,2015-04-21,2031-02-06,false
DB12267,9611283,United States,2017-04-04,2034-04-10,false
DB12267,9273077,United States,2016-03-01,2029-05-21,false
DB12267,10385078,United States,2019-08-20,2035-11-10,false
DB12282,11873296,United States,2022-12-29,2042-12-29,false
DB12282,11517573,United States,2020-09-11,2040-09-11,false
DB12282,11400090,United States,2018-10-29,2038-10-29,false
DB12282,8247411,United States,2008-04-17,2028-04-17,false
DB12282,7897792,United States,2007-02-09,2027-02-09,false
DB12282,7928109,United States,2009-08-21,2029-08-21,false
DB12301,8486975,United States,2013-07-16,2031-10-07,false
DB12301,10603282,United States,2020-03-31,2036-11-29,false
DB12301,10842751,United States,2020-11-24,2036-11-29,false
DB12328,11147790,United States,2021-10-19,2038-08-22,false
DB12328,11052064,United States,2021-07-06,2035-05-28,false
DB12328,12233042,United States,2018-08-22,2038-08-22,false
DB12328,12290651,United States,2021-02-19,2041-02-19,false
DB12329,8796245,United States,2014-08-05,2029-08-07,false
DB12329,8906887,United States,2014-12-09,2030-12-28,false
DB12329,10961190,United States,2021-03-30,2037-10-19,false
DB12329,11578044,United States,2023-02-14,2037-10-19,false
DB12332,8859562,United States,2014-10-14,2031-08-04,false
DB12332,8143241,United States,2012-03-27,2027-08-12,false
DB12332,6495541,United States,2002-12-17,2020-01-10,false
DB12332,8754072,United States,2014-06-17,2031-02-10,false
DB12332,9045487,United States,2015-06-02,2031-02-10,false
DB12332,8071579,United States,2011-12-06,2027-08-12,false
DB12332,7531530,United States,2009-05-12,2024-07-23,false
DB12332,7351701,United States,2008-04-01,2024-07-23,false
DB12332,9861638,United States,2018-01-09,2031-02-10,false
DB12332,9987285,United States,2018-06-05,2035-08-17,false
DB12332,10130636,United States,2018-11-20,2035-08-17,false
DB12332,10278974,United States,2019-05-07,2031-02-10,false
DB12364,8557852,United States,2013-10-15,2028-09-08,false
DB12364,6376515,United States,2002-04-23,2020-09-15,false
DB12364,8691847,United States,2014-04-08,2020-09-15,false
DB12364,9629831,United States,2017-04-25,2020-09-15,false
DB12364,9555023,United States,2017-01-31,2026-11-07,false
DB12364,8404724,United States,2013-03-26,2031-03-29,false
DB12364,8987463,United States,2015-03-24,2030-12-28,false
DB12364,7598276,United States,2009-10-06,2026-11-08,false
DB12364,6835739,United States,2004-12-28,2020-09-15,false
DB12364,8518977,United States,2013-08-27,2020-09-15,false
DB12371,8492441,United States,2013-07-23,2030-11-30,false
DB12371,7939519,United States,2011-05-10,2024-05-19,false
DB12371,11944602,United States,2024-04-02,2036-07-24,false
DB12371,12071402,United States,2024-08-27,2032-01-05,false
DB12377,8487093,United States,2013-07-16,2029-11-19,false
DB12390,11596614,United States,2023-03-07,2035-03-19,false
DB12390,11406611,United States,2022-08-09,2035-03-19,false
DB12390,10272058,United States,2019-04-30,2035-03-19,false
DB12390,9486428,United States,2016-11-08,2035-03-19,false
DB12390,7709682,United States,2010-05-04,2026-09-13,false
DB12390,7301050,United States,2007-11-27,2025-08-02,false
DB12404,9914738,United States,2018-03-13,2027-07-10,false
DB12404,9777007,United States,2017-10-03,2027-07-10,false
DB12404,10472365,United States,2019-11-12,2027-07-10,false
DB12404,9827251,United States,2017-11-28,2031-11-07,false
DB12404,9737547,United States,2017-08-22,2031-11-07,false
DB12404,10052334,United States,2018-08-21,2031-11-07,false
DB12404,10195210,United States,2019-02-05,2031-11-07,false
DB12404,10342800,United States,2019-07-09,2031-11-07,false
DB12404,9561236,United States,2017-02-07,2033-04-30,false
DB12404,10722522,United States,2020-07-28,2031-11-07,false
DB12404,10961250,United States,2021-03-30,2027-07-10,false
DB12455,10111890,United States,2018-10-30,2037-08-03,false
DB12455,10124014,United States,2018-11-13,2029-03-05,false
DB12455,9265740,United States,2016-02-23,2029-03-05,false
DB12455,9365500,United States,2016-06-14,2021-06-29,false
DB12455,9724358,United States,2017-08-08,2029-03-05,false
DB12455,9314475,United States,2016-04-19,2031-03-18,false
DB12455,7326696,United States,2008-02-05,2023-09-24,false
DB12455,7553828,United States,2009-06-30,2023-06-02,false
DB12455,8383610,United States,2013-02-26,2030-09-23,false
DB12455,10383884,United States,2019-08-20,2037-10-31,false
DB12455,10835542,United States,2020-11-17,2037-10-31,false
DB12457,8314117,United States,2012-11-20,2031-02-22,false
DB12457,8759372,United States,2014-06-24,2033-02-25,false
DB12457,11083724,United States,2021-08-10,2039-03-25,false
DB12471,8188085,United States,2012-05-29,2030-08-28,false
DB12471,10370406,United States,2019-08-06,2035-01-19,false
DB12471,10174074,United States,2019-01-08,2035-01-19,false
DB12471,10927142,United States,2021-02-23,2035-01-19,false
DB12471,11534433,United States,2022-12-27,2039-06-10,false
DB12473,8541393,United States,2013-09-24,2024-11-02,false
DB12473,7696182,United States,2010-04-13,2025-05-16,false
DB12473,11738120,United States,2023-08-29,2042-04-15,false
DB12473,9339036,United States,2016-05-17,2024-11-02,false
DB12483,9636344,United States,2017-05-02,2032-03-29,false
DB12483,8466283,United States,2013-06-18,2029-10-22,false
DB12483,7511041,United States,2009-03-31,2024-05-13,false
DB12483,RE46856,United States,2018-05-22,2029-10-22,false
DB12483,10383876,United States,2019-08-20,2032-03-29,false
DB12499,10159682,United States,2018-12-25,2028-08-14,false
DB12499,8143240,United States,2012-03-27,2023-01-12,false
DB12499,9486458,United States,2016-11-08,2028-07-24,false
DB12499,8865690,United States,2014-10-21,2022-07-24,false
DB12499,9433628,United States,2016-09-06,2029-02-08,false
DB12499,9211295,United States,2015-12-15,2022-07-24,false
DB12499,8785427,United States,2014-07-22,2030-07-25,false
DB12499,11207332,United States,2021-12-28,2028-11-20,false
DB12499,11938141,United States,2024-03-26,2028-07-24,false
DB12499,12337002,United States,2008-07-24,2028-07-24,false
DB12500,10391094,United States,2019-08-27,2032-05-29,false
DB12500,8138199,United States,2012-03-20,2028-06-30,false
DB12500,7528143,United States,2009-05-05,2026-12-16,false
DB12500,7825246,United States,2010-11-02,2026-12-16,false
DB12500,11400092,United States,2022-08-02,2039-09-24,false
DB12513,8993640,United States,2015-03-31,2033-04-24,false
DB12513,9670147,United States,2017-06-06,2029-04-20,false
DB12513,8440854,United States,2013-05-14,2029-04-20,false
DB12513,8124799,United States,2012-02-28,2029-12-03,false
DB12513,9701709,United States,2017-07-11,2033-04-24,false
DB12513,11091430,United States,2021-08-17,2029-04-20,false
DB12513,11919838,United States,2024-03-05,2029-04-20,false
DB12543,8778960,United States,2014-07-15,2032-02-13,false
DB12543,9126977,United States,2015-09-08,2031-08-23,false
DB12543,9517235,United States,2016-12-13,2031-08-23,false
DB12543,10716785,United States,2020-07-21,2031-08-23,false
DB12543,10300054,United States,2019-05-28,2031-08-23,false
DB12543,9119848,United States,2015-09-01,2031-08-30,false
DB12543,7956187,United States,2011-06-07,2021-10-31,false
DB12543,8252929,United States,2012-08-28,2021-10-31,false
DB12543,7262298,United States,2007-08-28,2025-11-23,false
DB12543,11185541,United States,2021-11-30,2031-08-23,false
DB12543,11241425,United States,2022-02-08,2031-08-23,false
DB12543,11351166,United States,2022-06-07,2031-08-23,false
DB12543,11707466,United States,2023-07-25,2041-11-12,false
DB12543,11793805,United States,2023-10-24,2031-08-23,false
DB12543,11951111,United States,2024-04-09,2041-11-12,false
DB12543,12194035,United States,2011-08-23,2031-08-23,false
DB12543,12390474,United States,2021-11-12,2041-11-12,false
DB12548,9993461,United States,2018-06-12,2030-03-29,false
DB12597,8829195,United States,2014-09-09,2033-05-13,false
DB12597,11407735,United States,2022-08-09,2040-05-14,false
DB12597,12252479,United States,2020-05-17,2040-05-17,false
DB12597,12252478,United States,2020-05-14,2040-05-14,false
DB12612,8481573,United States,2013-07-09,2029-05-14,false
DB12612,9382217,United States,2016-07-05,2029-05-14,false
DB12612,8796318,United States,2014-08-05,2029-05-14,false
DB12612,10239846,United States,2019-03-26,2030-11-15,false
DB12612,11680050,United States,2023-06-20,2038-09-30,false
DB12615,8383596,United States,2013-02-26,2031-06-02,false
DB12615,9688711,United States,2017-06-27,2028-11-21,false
DB12615,9266919,United States,2016-02-23,2028-11-21,false
DB12615,8822424,United States,2014-09-02,2028-11-21,false
DB12645,9421184,United States,2016-08-23,2032-02-03,false
DB12645,9867799,United States,2018-01-16,2032-02-03,false
DB12645,10688047,United States,2020-06-23,2036-10-28,false
DB12645,7329689,United States,2008-02-12,2025-01-15,false
DB12674,7763615,United States,2010-07-27,2024-12-13,false
DB12674,12324806,United States,2020-05-29,2040-05-29,false
DB12674,12433890,United States,2020-05-29,2040-05-29,false
DB12674,12440490,United States,2020-05-29,2040-05-29,false
DB12713,8217156,United States,2012-07-10,2030-10-07,false
DB12713,7781577,United States,2010-08-24,2028-05-04,false
DB12713,8476413,United States,2013-07-02,2028-05-29,false
DB12808,8470871,United States,2013-06-25,2025-12-21,false
DB12808,9084778,United States,2015-07-21,2033-05-30,false
DB12808,8227507,United States,2012-07-24,2025-12-21,false
DB12808,7807708,United States,2010-10-05,2026-10-01,false
DB12808,9498465,United States,2016-11-22,2033-05-30,false
DB12825,6753445,United States,2004-06-22,2021-07-09,false
DB12825,8153689,United States,2012-04-10,2028-03-19,false
DB12825,9120727,United States,2015-09-01,2031-05-23,false
DB12825,8071643,United States,2011-12-06,2029-01-16,false
DB12825,12121582,United States,2016-06-14,2036-06-14,false
DB12834,10335390,United States,2019-07-02,2035-09-04,false
DB12834,10682338,United States,2020-06-16,2035-09-04,false
DB12834,10849884,United States,2020-12-01,2035-09-04,false
DB12834,10857133,United States,2020-12-08,2035-09-04,false
DB12834,11000508,United States,2021-05-11,2035-09-04,false
DB12834,11000507,United States,2021-05-11,2035-09-04,false
DB12834,11020377,United States,2021-06-01,2035-09-04,false
DB12834,11324721,United States,2022-05-10,2035-09-04,false
DB12834,11602522,United States,2023-03-14,2035-09-04,false
DB12834,11684607,United States,2023-06-27,2035-09-16,false
DB12834,12280037,United States,2021-12-11,2041-12-11,false
DB12865,8377880,United States,2013-02-19,2030-07-29,false
DB12865,9278995,United States,2016-03-08,2030-07-29,false
DB12865,8999932,United States,2015-04-07,2030-07-29,false
DB12865,9701712,United States,2017-07-11,2030-07-29,false
DB12865,9820938,United States,2017-11-21,2034-06-27,false
DB12865,10344765,United States,2019-07-09,2034-06-27,false
DB12865,11162500,United States,2021-11-02,2034-06-27,false
DB12865,11959486,United States,2024-04-16,2034-06-27,false
DB12874,9585892,United States,2017-03-07,2027-03-16,false
DB12874,9555040,United States,2017-01-31,2030-05-14,false
DB12874,8836218,United States,2014-09-16,2030-03-23,false
DB12874,8357690,United States,2013-01-22,2031-02-26,false
DB12874,8129374,United States,2012-03-06,2027-03-16,false
DB12874,7968543,United States,2011-06-28,2029-08-15,false
DB12874,8865710,United States,2014-10-21,2029-08-15,false
DB12874,8883783,United States,2014-11-11,2027-03-16,false
DB12874,9675549,United States,2017-06-13,2033-09-30,false
DB12874,8557810,United States,2013-10-15,2027-03-16,false
DB12874,7820657,United States,2010-10-26,2028-09-26,false
DB12887,9090562,United States,2015-07-28,2032-04-13,false
DB12887,8410088,United States,2013-04-02,2032-04-13,false
DB12887,9394283,United States,2016-07-19,2033-04-11,false
DB12887,9872862,United States,2018-01-23,2033-04-11,false
DB12887,9522152,United States,2016-12-20,2032-04-13,false
DB12887,10369155,United States,2019-08-06,2035-10-16,false
DB12887,10420775,United States,2019-09-24,2032-04-13,false
DB12887,9855275,United States,2018-01-02,2032-04-13,false
DB12887,9549931,United States,2017-01-24,2032-04-13,false
DB12887,9688665,United States,2017-06-27,2034-08-22,false
DB12887,10245269,United States,2019-04-02,2033-04-11,false
DB12887,10155002,United States,2018-12-18,2032-04-13,false
DB12887,9889138,United States,2018-02-13,2035-10-16,false
DB12887,8765732,United States,2014-07-01,2032-04-13,false
DB12887,9334527,United States,2016-05-10,2031-09-12,false
DB12887,9333217,United States,2016-05-10,2031-09-12,false
DB12887,8691507,United States,2014-04-08,2031-09-12,false
DB12887,9175331,United States,2015-11-03,2031-09-12,false
DB12887,8895245,United States,2014-11-25,2031-09-12,false
DB12887,9949999,United States,2018-04-24,2031-09-12,false
DB12887,10786511,United States,2020-09-29,2035-12-11,false
DB12887,10821113,United States,2020-11-03,2033-04-11,false
DB12887,11052093,United States,2021-07-06,2032-04-13,false
DB12887,11491163,United States,2022-11-08,2033-04-11,false
DB12887,12161645,United States,2011-09-12,2031-09-12,false
DB12887,12162865,United States,2014-05-21,2034-05-21,false
DB12887,12168016,United States,2011-09-12,2031-09-12,false
DB12887,12168014,United States,2018-05-03,2038-05-03,false
DB12887,12168015,United States,2011-09-12,2031-09-12,false
DB12914,11564926,United States,2023-01-31,2033-09-17,false
DB12914,10376517,United States,2019-08-13,2033-09-17,false
DB12914,9266861,United States,2016-02-23,2033-09-17,false
DB12914,7452882,United States,2008-11-18,2026-09-12,false
DB12914,11986481,United States,2024-05-21,2033-09-17,false
DB12914,12377104,United States,2025-02-04,2045-02-04,false
DB12924,9180200,United States,2015-11-10,2032-01-29,false
DB12924,9399014,United States,2016-07-26,2029-12-15,false
DB12924,6335447,United States,2002-01-01,2019-04-06,false
DB12941,8975254,United States,2015-03-10,2030-10-27,false
DB12941,9657003,United States,2017-05-23,2030-10-27,false
DB12941,10383853,United States,2019-08-20,2036-01-28,false
DB12941,10010530,United States,2018-07-03,2036-01-28,false
DB12941,10711013,United States,2020-07-14,2030-10-27,false
DB12941,10835515,United States,2020-11-17,2036-01-28,false
DB12941,11046713,United States,2021-06-29,2030-10-27,false
DB12941,11168058,United States,2021-11-09,2038-02-27,false
DB12941,12329742,United States,2022-05-14,2042-05-14,false
DB12942,10806743,United States,2020-10-20,2037-05-12,false
DB12978,9358235,United States,2016-06-07,2033-06-08,false
DB12978,8461169,United States,2013-06-11,2028-04-19,false
DB12978,10189833,United States,2019-01-29,2036-05-05,false
DB12978,9169250,United States,2015-10-27,2027-11-21,false
DB12978,10435404,United States,2019-10-08,2038-07-24,false
DB12978,8404700,United States,2013-03-26,2027-11-21,false
DB12978,8722702,United States,2014-05-13,2027-11-21,false
DB12978,7893075,United States,2011-02-22,2028-10-13,false
DB12978,9802932,United States,2017-10-31,2036-05-05,false
DB12978,10730876,United States,2020-08-04,2036-05-05,false
DB12978,10941142,United States,2021-03-09,2038-07-24,false
DB12978,10961240,United States,2021-03-30,2038-07-24,false
DB13055,11247981,United States,2022-02-15,2033-05-09,false
DB13055,8754227,United States,2014-06-17,2031-04-22,false
DB13055,8236962,United States,2012-08-07,2031-04-22,false
DB13055,9840492,United States,2017-12-12,2036-03-17,false
DB13055,10414751,United States,2019-09-17,2036-03-17,false
DB13074,8192719,United States,2012-06-05,2027-10-12,false
DB13074,6861409,United States,2005-03-01,2022-08-01,false
DB13125,7601746,United States,2009-10-13,2024-09-05,false
DB13125,8889722,United States,2014-11-18,2028-07-29,false
DB13125,8530668,United States,2013-09-10,2030-01-21,false
DB13125,9427402,United States,2016-08-30,2031-09-29,false
DB13139,6451289,United States,2002-09-17,2021-03-21,false
DB13139,7256310,United States,2007-08-14,2024-10-08,false
DB13139,8765153,United States,2014-07-01,2023-12-08,false
DB13139,5836299,United States,1998-11-17,2015-11-17,false
DB13146,5808146,United States,1998-09-15,2017-11-09,false
DB13146,9387266,United States,2016-07-12,2026-11-28,false
DB13146,10010632,United States,2018-07-03,2026-11-28,false
DB13146,10124079,United States,2018-11-13,2035-12-30,false
DB13146,10716868,United States,2020-07-21,2035-12-30,false
DB13146,10933147,United States,2021-03-02,2035-12-30,false
DB13146,10967077,United States,2021-04-06,2035-12-30,false
DB13146,10953112,United States,2021-03-23,2026-11-28,false
DB13146,11980674,United States,2024-05-14,2042-04-23,false
DB13147,9198871,United States,2015-12-01,2030-02-07,false
DB13147,8562979,United States,2013-10-22,2028-02-20,false
DB13147,8562980,United States,2013-10-22,2028-02-20,false
DB13147,8562981,United States,2013-10-22,2028-02-20,false
DB13147,8221747,United States,2012-07-17,2028-02-20,false
DB13147,8562978,United States,2013-10-22,2028-02-20,false
DB13147,8246950,United States,2012-08-21,2028-02-20,false
DB13147,7658918,United States,2010-02-09,2028-02-20,false
DB13161,6166197,United States,2000-12-26,2017-12-26,false
DB13161,7101993,United States,2006-09-05,2023-09-05,false
DB13161,8361977,United States,2013-01-29,2030-05-27,false
DB13161,7838657,United States,2010-11-23,2027-07-11,false
DB13161,8110560,United States,2012-02-07,2025-12-05,false
DB13161,6210892,United States,2001-04-03,2018-10-07,false
DB13161,8980853,United States,2015-03-17,2030-11-24,false
DB13161,9717750,United States,2017-08-01,2030-06-17,false
DB13161,9926559,United States,2018-03-27,2034-01-09,false
DB13161,10266822,United States,2019-04-23,2025-12-05,false
DB13161,10436802,United States,2019-10-08,2035-09-11,false
DB13161,12013403,United States,2024-06-18,2036-03-04,false
DB13170,7799897,United States,2010-09-21,2022-06-09,false
DB13170,7041786,United States,2006-05-09,2023-03-25,false
DB13170,9616097,United States,2017-04-11,2032-07-02,false
DB13170,8637451,United States,2014-01-28,2022-03-28,false
DB13170,9610321,United States,2017-04-04,2031-09-11,false
DB13170,9919024,United States,2018-03-20,2031-09-15,false
DB13170,9925231,United States,2018-03-27,2031-09-15,false
DB13170,10011637,United States,2018-07-03,2034-06-05,false
DB13170,11142549,United States,2021-10-12,2034-06-05,false
DB13170,11319346,United States,2022-05-03,2032-03-01,false
DB13170,11834521,United States,2023-12-05,2034-06-05,false
DB13170,12146003,United States,2024-11-19,2034-06-05,false
DB13262,10052313,United States,2014-03-24,2034-03-24,false
DB13262,9844537,United States,2014-03-24,2034-03-24,false
DB13262,12128036,United States,2019-10-08,2039-10-08,false
DB13262,11179328,United States,2014-03-24,2034-03-24,false
DB13262,12414942,United States,2024-03-15,2044-03-15,false
DB13873,7259186,United States,2007-08-21,2025-01-07,false
DB13873,7569612,United States,2009-08-04,2027-08-20,false
DB13873,7741373,United States,2010-06-22,2027-08-20,false
DB13873,7741374,United States,2010-06-22,2027-08-20,false
