node_idx,average_mass,monoisotopic_mass,is_biotech,state_solid,state_liquid,state_gas,calc_logP,calc_logS,calc_mol_weight,calc_hbd,calc_hba,calc_rotb,calc_psa,calc_charge,calc_n_rings,calc_bioavail,calc_rule5,calc_ghose,calc_mddrl,calc_refractivity,calc_polarizability,calc_pka_acid,calc_pka_basic,exp_logP,exp_logS,exp_melting_pt,exp_boiling_pt,exp_water_sol,exp_pKa,is_withdrawn,is_investigational,is_vet_approved,is_nutraceutical,is_illicit,n_targets,n_enzymes,n_carriers,n_transporters,n_categories,n_atc_codes,n_patents,n_products,n_food_interactions,n_synonyms,atc_A,atc_B,atc_C,atc_D,atc_G,atc_H,atc_J,atc_L,atc_M,atc_N,atc_P,atc_R,atc_S,atc_V,kingdom_organic,kingdom_inorganic,sc_organoheterocyclic_compounds,sc_benzenoids,sc_organic_acids,sc_organic_acids_and_derivatives,sc_lipids_and_lipid-like_molecule,sc_organic_oxygen_compounds,sc_phenylpropanoids_and_polyketid,sc_mixed_metal_non-metal_compound,sc_organic_nitrogen_compounds,sc_alkaloids_and_derivatives
3752,4.6344931007053365,4.636613466472196,0.0,1.0,0.0,0.0,-1.5887530863510655,-0.6701531027201557,4.6344931007053365,4.593920220988933,5.304131541947957,3.398595790178935,5.301131182878425,-2.272679238752442,2.2571522684921272,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,2.5317565522595,5.514445057070791,4.873326930272369,-2.283623128728742,1.6703187465265887,-0.18357087473783074,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.02007219888725737,-3.9060095987067935,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3753,-0.1312662493366925,-0.13262052635055643,1.0,0.0,1.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,-0.1312662493366925,-0.13262052635055643,1.0,0.0,1.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.020487232747641013,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,15.0,1.0,45.0,111.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3755,0.3567677807237974,0.35814323361165584,0.0,0.0,1.0,0.0,0.8943384324935291,-2.0162485635778036,0.3567677807237974,0.10759690945289764,-0.14389843516182568,0.39436798753305335,0.13418667607992263,1.1288909255856996,1.0192424975416812,0.310614121258471,0.42680348322782885,-0.6327127096901252,2.5317565522595,0.7295260568048825,0.6622463817224046,1.1162062840965516,1.298593922179659,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,2.0,17.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3756,-0.1312662493366925,-0.13262052635055643,1.0,0.0,1.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-1.0783884694692374,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3757,-0.1312662493366925,-0.13262052635055643,1.0,1.0,0.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3758,0.6917057331185934,0.6893710369447557,0.0,1.0,0.0,0.0,1.8124563050074969,-0.7449361838789136,0.6917057331185934,-0.6401236424697748,0.40090456254915263,0.06056489835017766,-0.5633332594044638,3.396604368477794,2.2571522684921272,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,2.5317565522595,1.0712539403323242,1.044866551709727,0.08476802137305604,1.2471602986851156,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,22.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3759,0.1895480325521634,0.1908656865701686,0.0,1.0,0.0,0.0,1.5881434157001069,-1.8666824012602872,0.1895480325521634,-0.6401236424697748,-0.6887014328728039,-0.1063366462412602,-0.5052170581935099,-0.004965795860347653,1.6381973830169043,0.310614121258471,-2.3425100513830497,-0.6327127096901252,-0.39490031082736166,0.4508247445463612,0.6057794144869674,2.4296580465014075,-1.8552223548266817,-0.01387901065516433,-0.02751463411546361,-0.7927054369828396,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,3.0,14.0,2.0,8.0,37.0,0.0,3.0,89.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3760,0.140437854360631,0.1417956937323305,0.0,1.0,0.0,0.0,1.5933599945212091,-1.7918993201015292,0.140437854360631,-0.6401236424697748,-0.6887014328728039,0.22746644294161553,-0.5052170581935099,-0.004965795860347653,1.0192424975416812,0.310614121258471,-2.3425100513830497,-0.6327127096901252,2.5317565522595,0.40073137142799947,0.5759648557866563,2.4296580465014075,-1.8552223548266817,0.025879015224985008,-0.02751463411546361,-1.4959252092570494,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,3.0,14.0,2.0,8.0,38.0,0.0,26.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3761,0.3697153809475052,0.37104497646318785,0.0,1.0,0.0,0.0,2.4436623423608497,-2.464947050530353,0.3697153809475052,-0.6401236424697748,-0.6887014328728039,0.895072621307367,-0.5052170581935099,-0.004965795860347653,1.0192424975416812,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,2.5317565522595,0.7360837347403774,0.9653610618422311,2.4296580465014075,-1.8552223548266817,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.020487232747641013,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,1.0,15.0,2.0,10.0,36.0,0.0,32.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3762,1.0567471624614104,1.0581572127621648,0.0,0.0,0.0,0.0,2.339330765938808,-2.390163969371595,1.0567471624614104,0.10759690945289764,-0.14389843516182568,0.895072621307367,0.05485743382220575,-0.004965795860347653,2.2571522684921272,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,2.5317565522595,1.5986005409783504,1.720211479845556,0.4895096181379721,-0.23272532277152932,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3763,-1.268104976034762,-1.2663609958217932,0.0,1.0,0.0,0.0,-1.4739883522868193,-0.07188845345008964,-1.268104976034762,-0.6401236424697748,-1.2335044305837823,-0.9408443691984495,-1.0496014310917974,3.396604368477794,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.7234098065109664,-1.5652625417811221,-1.2104050882746746,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,31.093916112075856,10.81571458862285,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,14.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3764,-0.21164943762993346,-0.21032055818838571,0.0,0.0,0.0,0.0,0.9673705359889584,-1.2684177519902213,-0.21164943762993346,-0.26626336650843857,-0.6887014328728039,-0.6070412800155738,-0.4655524370646515,-0.004965795860347653,1.0192424975416812,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,-0.10111314835776938,0.012198654908051556,2.6542243518032316,-0.9387686998329935,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,1.0,0.0,0.0,10.0,10.0,3.0,14.0,28.0,0.0,4.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3765,0.04194784142510012,0.043271733808878936,0.0,0.0,0.0,0.0,1.6663920980166382,-2.0910316447365616,0.04194784142510012,-0.26626336650843857,-0.6887014328728039,-0.4401397354241359,-0.4655524370646515,-0.004965795860347653,1.6381973830169043,0.310614121258471,-2.3425100513830497,-0.6327127096901252,-0.39490031082736166,0.2754068597718801,0.34512789372818914,2.6542243518032316,-0.9387686998329935,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,1.0,0.0,1.0,0.0,0.0,10.0,10.0,3.0,14.0,39.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3766,0.12396510756923172,0.12531103803439994,0.0,0.0,0.0,0.0,2.302814714191093,-2.2405978070540784,0.12396510756923172,-0.26626336650843857,-0.6887014328728039,-0.1063366462412602,-0.4655524370646515,-0.004965795860347653,1.6381973830169043,0.310614121258471,-2.3425100513830497,-0.6327127096901252,-0.39490031082736166,0.36830729719138716,0.5122701167450834,0.29105567391775533,-1.995495873448165,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,1.0,0.0,0.0,10.0,10.0,3.0,14.0,42.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3767,0.5332293943754022,0.534590824265376,0.0,0.0,0.0,0.0,3.1426839043885297,-3.0632116998004184,0.5332293943754022,-0.6401236424697748,-0.6887014328728039,1.3957772550816807,-0.38936121863042034,-0.004965795860347653,1.0192424975416812,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,2.5317565522595,0.9045796261385031,1.1483140356850479,0.08476802137305604,-2.322800750231625,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,1.0,0.0,1.0,0.0,0.0,10.0,10.0,3.0,14.0,35.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3768,-0.03972377404723408,-0.03838359615251024,0.0,0.0,0.0,0.0,1.6820418344799446,-1.7171162389427705,-0.03972377404723408,-0.26626336650843857,-0.6887014328728039,-0.1063366462412602,-0.4655524370646515,-0.004965795860347653,1.0192424975416812,0.310614121258471,-2.3425100513830497,-0.6327127096901252,-0.39490031082736166,0.15081097899748228,0.2773675330456645,0.29105567391775533,-1.995495873448165,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,1.0,0.0,0.0,10.0,10.0,3.0,14.0,42.0,0.0,4.0,42.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3769,-0.1312662493366925,-0.13262052635055643,0.0,1.0,0.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3770,-0.6791791511543906,-0.6815567690074169,0.0,1.0,0.0,0.0,-1.1818599383051023,1.7229054943601079,-0.6791791511543906,0.10759690945289764,-0.14389843516182568,-0.4401397354241359,-0.00024626451820196387,-0.004965795860347653,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.1466984636283006,-1.0507355363318183,0.8707500899294415,-1.598054237353963,-0.09454746896271372,-0.02751463411546361,-0.5180102134382264,-1.5772113237681993,-0.018827097306106443,0.05398933138494591,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3771,-0.1312662493366925,-0.13262052635055643,1.0,0.0,1.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,11.0,0.0,3.0,28.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3772,-0.4821991252833289,-0.4810384270767949,0.0,1.0,0.0,0.0,-1.4792049311079216,2.2239521381237877,-0.4821991252833289,0.8553174613755701,0.9457075602601309,-0.1063366462412602,0.9735452883858597,-2.272679238752442,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.6339244806167074,-0.9120526648015846,-1.6673714072028054,-1.598054237353963,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3773,-0.8956643343204921,-0.8981967586630623,0.0,1.0,0.0,0.0,0.7274079102182623,0.3768100335024598,-0.8956643343204921,-0.6401236424697748,-1.2335044305837823,-0.9408443691984495,-1.0496014310917974,-0.004965795860347653,-0.8376221588839879,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.0736532177357077,-1.052090743545469,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3774,-0.1312662493366925,-0.13262052635055643,1.0,0.0,1.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-1.924449757986646,-1.3125936886281768,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3775,-0.1312662493366925,-0.13262052635055643,1.0,1.0,0.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3776,-0.3912893214658305,-0.38996708743255104,0.0,1.0,0.0,0.0,2.589726549351708,-2.1658147258953204,-0.3912893214658305,-0.6401236424697748,-0.9611029317282931,1.3957772550816807,-0.7194813248611089,-0.004965795860347653,-1.456577044359211,-3.2187572328514045,-2.3425100513830497,-0.6327127096901252,-0.39490031082736166,-0.2329953379493836,-0.017164168054376042,0.08476802137305604,-2.369558589772119,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3777,0.7986286418766972,0.7996387518026248,0.0,1.0,0.0,0.0,-1.333140724117063,-1.417983914307738,0.7986286418766972,0.4814571854142339,0.9457075602601309,0.5612695321244913,0.6476928945551115,-1.1388225173063948,0.4002876120664582,0.310614121258471,-2.3425100513830497,-0.6327127096901252,2.5317565522595,1.4424913745694923,1.02589365071862,-3.0852726139340914,0.5130622178993549,-0.12969586865386024,-0.02751463411546361,0.32805107507918213,-0.07771139130807232,-0.01986468195706555,0.1757106099738309,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3778,-0.1312662493366925,-0.13262052635055643,1.0,0.0,1.0,0.0,0.06490239993829701,-0.07188845345008964,-0.1312662493366925,-0.26626336650843857,-0.14389843516182568,-0.1063366462412602,-0.1401393665691914,-0.004965795860347653,-0.21866727340876485,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-0.08344384947602002,-0.08718320742631804,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-1.8418289589082217,-0.01986468195706555,0.05398933138494591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3779,-0.13152303591733638,-0.13210285303158295,0.0,1.0,0.0,0.0,0.2996484468878909,-3.2127778621179353,-0.13152303591733638,-0.6401236424697748,-1.2335044305837823,1.7295803442645563,-1.0496014310917974,1.1288909255856996,-1.456577044359211,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,0.27413175572886717,0.29227481239581987,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3780,-0.3909898392643796,-0.38972318347930807,0.0,1.0,0.0,0.0,0.37789712920442214,-3.1379947809591773,-0.3909898392643796,-0.6401236424697748,-1.2335044305837823,1.3957772550816807,-1.0496014310917974,1.1288909255856996,-1.456577044359211,0.310614121258471,0.42680348322782885,1.5801665339015234,-0.39490031082736166,0.10654665293289345,0.0971249736301489,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3781,-1.2881392321713825,-1.286769935584047,0.0,1.0,0.0,0.0,-1.0723117830619584,-0.07188845345008964,-1.2881392321713825,-0.6401236424697748,-1.2335044305837823,-0.9408443691984495,-1.0496014310917974,-0.004965795860347653,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.7234098065109664,-1.5652625417811221,0.08476802137305604,0.08756587808085661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3782,-0.8866390112235624,-0.8855937699410515,0.0,1.0,0.0,0.0,-2.0112959708603344,2.022037818995141,-0.8866390112235624,0.10759690945289764,-0.41629993401731485,-0.27323819083269807,-0.2548027570793564,-0.004965795860347653,-1.456577044359211,0.310614121258471,0.42680348322782885,-0.6327127096901252,-0.39490031082736166,-1.0386789354130697,-0.940512016288245,-1.745708490447628,1.487963172318661,-0.01387901065516433,-0.02751463411546361,-0.023558811057922718,-0.07771139130807232,-0.01986468195706555,0.05398933138494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,62.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
